,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
56436,56436,0.0,0.5,0.0,0.0,0.0,2019-02-03,13
56437,56437,0.0,0.5,0.0,0.0,0.0,2019-02-03,14
56438,56438,0.0,0.5,0.0,0.0,0.0,2019-02-03,15
56439,56439,0.0,0.0,0.0,0.0,0.0,2019-02-03,16
56440,56440,0.0,0.0,0.0,0.0,0.0,2019-02-03,17
56441,56441,0.0,0.0,0.0,0.0,0.0,2019-02-03,18
56442,56442,0.0,0.0,0.0,0.0,0.0,2019-02-03,19
56443,56443,0.0,0.0,0.0,0.0,0.0,2019-02-03,20
56444,56444,0.0,0.0,0.0,0.0,0.0,2019-02-03,21
56445,56445,0.0,0.0,0.0,0.0,0.0,2019-02-03,22
56446,56446,0.0,0.0,0.0,0.0,0.0,2019-02-03,23
56447,56447,0.0,0.0,0.0,0.0,0.0,2019-02-04,0
56448,56448,0.0,0.0,0.0,0.0,0.0,2019-02-04,1
56449,56449,0.0,0.0,0.0,0.0,0.0,2019-02-04,2
56450,56450,0.0,0.0,0.0,0.0,0.0,2019-02-04,3
56451,56451,0.0,0.0,0.0,0.0,0.0,2019-02-04,4
56452,56452,0.0,0.0,0.0,0.0,0.0,2019-02-04,5
56453,56453,0.0,0.0,0.0,0.0,0.0,2019-02-04,6
56454,56454,0.0,0.0,0.0,0.0,0.0,2019-02-04,7
56455,56455,0.0,0.0,0.0,0.0,0.0,2019-02-04,8
56456,56456,0.0,0.0,0.0,0.0,0.0,2019-02-04,9
56457,56457,0.0,0.0,0.0,0.0,0.0,2019-02-04,10
56458,56458,0.0,0.0,0.0,0.0,0.0,2019-02-04,11
56459,56459,0.0,0.0,0.0,0.0,0.0,2019-02-04,12
56460,56460,0.0,0.0,0.0,0.0,0.0,2019-02-04,13
56461,56461,0.0,0.0,0.0,0.0,0.0,2019-02-04,14
56462,56462,0.0,0.0,0.0,0.0,0.0,2019-02-04,15
56463,56463,0.0,0.0,0.0,0.0,0.0,2019-02-04,16
56464,56464,0.0,0.0,0.0,0.0,0.0,2019-02-04,17
56465,56465,0.0,0.0,0.0,0.0,0.0,2019-02-04,18
56466,56466,0.0,0.0,0.0,0.0,0.0,2019-02-04,19
56467,56467,0.0,0.0,0.0,0.0,0.0,2019-02-04,20
56468,56468,0.0,0.0,0.0,0.0,0.0,2019-02-04,21
56469,56469,0.0,0.0,0.0,0.0,0.0,2019-02-04,22
56470,56470,0.0,0.0,0.0,0.0,0.0,2019-02-04,23
56471,56471,0.0,0.0,0.0,0.0,0.0,2019-02-05,0
56472,56472,0.0,0.0,0.0,0.0,0.0,2019-02-05,1
56473,56473,0.0,0.0,0.0,0.0,0.0,2019-02-05,2
56474,56474,0.0,0.0,0.0,0.0,0.0,2019-02-05,3
56475,56475,0.0,0.0,0.0,0.0,0.0,2019-02-05,4
56476,56476,0.0,0.0,0.0,0.0,0.0,2019-02-05,5
56477,56477,0.0,0.0,0.0,0.0,0.0,2019-02-05,6
56478,56478,0.0,0.0,0.0,0.0,0.0,2019-02-05,7
56479,56479,0.0,0.0,0.0,0.0,0.0,2019-02-05,8
56480,56480,0.0,0.0,0.0,0.0,0.0,2019-02-05,9
56481,56481,0.0,0.0,0.0,0.0,0.0,2019-02-05,10
56482,56482,0.0,0.0,0.0,0.0,0.0,2019-02-05,11
56483,56483,0.0,0.0,0.0,0.0,0.0,2019-02-05,12
56484,56484,0.0,0.0,0.0,0.0,0.0,2019-02-05,13
56485,56485,0.0,0.0,0.0,0.0,0.0,2019-02-05,14
56486,56486,0.0,0.0,0.0,0.0,0.0,2019-02-05,15
56487,56487,0.0,0.0,0.0,0.0,0.0,2019-02-05,16
56488,56488,0.0,0.0,0.0,0.0,0.0,2019-02-05,17
56489,56489,0.0,0.0,0.0,0.0,0.0,2019-02-05,18
56490,56490,0.0,0.0,0.0,0.0,0.0,2019-02-05,19
56491,56491,0.0,0.0,0.0,0.0,0.0,2019-02-05,20
56492,56492,0.0,0.0,0.0,0.0,0.0,2019-02-05,21
56493,56493,0.0,0.0,0.0,0.0,0.0,2019-02-05,22
56494,56494,0.0,0.0,0.0,0.0,0.0,2019-02-05,23
56495,56495,0.0,0.0,0.0,0.0,0.0,2019-02-06,0
56496,56496,0.0,0.0,0.0,0.0,0.0,2019-02-06,1
56497,56497,0.0,0.0,0.0,0.0,0.0,2019-02-06,2
56498,56498,0.0,0.0,0.0,0.0,0.0,2019-02-06,3
56499,56499,0.0,0.0,0.0,0.0,0.0,2019-02-06,4
56500,56500,0.0,0.0,0.0,0.0,0.0,2019-02-06,5
56501,56501,0.0,0.0,0.0,0.0,0.0,2019-02-06,6
56502,56502,0.0,0.0,0.0,0.0,0.0,2019-02-06,7
56503,56503,0.0,0.0,0.0,0.0,0.0,2019-02-06,8
56504,56504,0.0,0.0,0.0,0.0,0.0,2019-02-06,9
56505,56505,0.0,0.0,0.0,0.0,0.0,2019-02-06,10
56506,56506,0.0,0.0,0.0,0.0,0.0,2019-02-06,11
56507,56507,0.0,0.0,0.0,0.0,0.0,2019-02-06,12
56508,56508,0.0,0.0,0.0,0.0,0.0,2019-02-06,13
56509,56509,0.0,0.0,0.0,0.0,0.0,2019-02-06,14
56510,56510,0.0,0.0,0.0,0.0,0.0,2019-02-06,15
56511,56511,0.0,0.0,0.0,0.0,0.0,2019-02-06,16
56512,56512,0.0,0.0,0.0,0.0,0.0,2019-02-06,17
56513,56513,0.0,0.0,0.0,0.0,0.0,2019-02-06,18
56514,56514,0.0,0.0,0.0,0.0,0.0,2019-02-06,19
56515,56515,0.0,0.0,0.0,0.0,0.0,2019-02-06,20
56516,56516,0.0,0.0,0.0,0.0,0.0,2019-02-06,21
56517,56517,0.0,0.0,0.0,0.0,0.0,2019-02-06,22
56518,56518,0.0,0.0,0.0,0.0,0.0,2019-02-06,23
56519,56519,0.0,0.0,0.0,0.0,0.0,2019-02-07,0
56520,56520,0.0,0.0,0.0,0.0,0.0,2019-02-07,1
56521,56521,0.0,0.0,0.0,0.0,0.0,2019-02-07,2
56522,56522,0.0,0.0,0.0,0.0,0.0,2019-02-07,3
56523,56523,0.0,0.0,0.0,0.0,0.0,2019-02-07,4
56524,56524,0.0,0.0,0.0,0.0,0.0,2019-02-07,5
56525,56525,0.0,0.0,0.0,0.0,0.0,2019-02-07,6
56526,56526,0.0,0.0,0.0,0.0,0.0,2019-02-07,7
56527,56527,0.0,0.0,0.0,0.0,0.0,2019-02-07,8
56528,56528,0.0,0.0,0.0,0.0,0.0,2019-02-07,9
56529,56529,0.0,0.0,0.0,0.0,0.0,2019-02-07,10
56530,56530,0.0,0.0,0.0,0.0,0.0,2019-02-07,11
56531,56531,0.0,0.0,0.0,0.0,0.0,2019-02-07,12
56532,56532,0.0,0.0,0.0,0.0,0.0,2019-02-07,13
56533,56533,0.0,0.0,0.0,0.0,0.0,2019-02-07,14
56534,56534,0.0,0.0,0.0,0.0,0.0,2019-02-07,15
56535,56535,0.0,0.0,0.0,0.0,0.0,2019-02-07,16
56536,56536,0.0,0.0,0.0,0.0,0.0,2019-02-07,17
56537,56537,0.0,0.0,0.0,0.0,0.0,2019-02-07,18
56538,56538,0.0,0.0,0.0,0.0,0.0,2019-02-07,19
56539,56539,0.0,0.0,0.0,0.0,0.0,2019-02-07,20
56540,56540,0.0,0.0,0.0,0.0,0.0,2019-02-07,21
56541,56541,0.0,0.0,0.0,0.0,0.0,2019-02-07,22
56542,56542,0.0,0.0,0.0,0.0,0.0,2019-02-07,23
56543,56543,0.0,0.0,0.0,0.0,0.0,2019-02-08,0
56544,56544,0.0,0.0,0.0,0.0,0.0,2019-02-08,1
56545,56545,0.0,0.0,0.0,0.0,0.0,2019-02-08,2
56546,56546,0.0,0.0,0.0,0.0,0.0,2019-02-08,3
56547,56547,0.0,0.0,0.0,0.0,0.0,2019-02-08,4
56548,56548,0.0,0.0,0.0,0.0,0.0,2019-02-08,5
56549,56549,0.0,0.0,0.0,0.0,0.0,2019-02-08,6
56550,56550,0.0,0.0,0.0,0.0,0.0,2019-02-08,7
56551,56551,0.0,0.0,0.0,0.0,0.0,2019-02-08,8
56552,56552,0.0,0.0,0.0,0.0,0.0,2019-02-08,9
56553,56553,0.0,0.0,0.0,0.0,0.0,2019-02-08,10
56554,56554,0.0,0.0,0.0,0.0,0.0,2019-02-08,11
56555,56555,0.0,0.0,0.0,0.0,0.0,2019-02-08,12
56556,56556,0.0,0.0,0.0,0.0,0.0,2019-02-08,13
56557,56557,0.0,0.0,0.0,0.0,0.0,2019-02-08,14
56558,56558,0.0,0.0,0.0,0.0,0.0,2019-02-08,15
56559,56559,0.0,0.0,0.0,0.0,0.0,2019-02-08,16
56560,56560,0.0,0.0,0.0,0.0,0.0,2019-02-08,17
56561,56561,0.0,0.0,0.0,0.0,0.0,2019-02-08,18
56562,56562,0.0,0.0,0.0,0.0,0.0,2019-02-08,19
56563,56563,0.0,0.0,0.0,0.0,0.0,2019-02-08,20
56564,56564,0.0,0.0,0.0,0.0,0.0,2019-02-08,21
56565,56565,0.0,0.0,0.0,0.0,0.0,2019-02-08,22
56566,56566,0.0,0.0,0.0,0.0,0.0,2019-02-08,23
56567,56567,0.0,0.0,0.0,0.0,0.0,2019-02-09,0
56568,56568,0.0,0.0,0.0,0.0,0.0,2019-02-09,1
56569,56569,0.0,0.0,0.0,0.0,0.0,2019-02-09,2
56570,56570,0.0,0.0,0.0,0.0,0.0,2019-02-09,3
56571,56571,0.0,0.0,0.0,0.0,0.0,2019-02-09,4
56572,56572,0.0,0.0,0.0,0.0,0.0,2019-02-09,5
56573,56573,0.0,0.0,0.0,0.0,0.0,2019-02-09,6
56574,56574,0.0,0.0,0.0,0.0,0.0,2019-02-09,7
56575,56575,0.0,0.0,0.0,0.0,0.0,2019-02-09,8
56576,56576,0.0,0.0,0.0,0.0,0.0,2019-02-09,9
56577,56577,0.0,0.0,0.0,0.0,0.0,2019-02-09,10
56578,56578,0.0,0.0,0.0,0.0,0.0,2019-02-09,11
56579,56579,0.0,0.0,0.0,0.0,0.0,2019-02-09,12
56580,56580,0.0,0.0,0.0,0.0,0.0,2019-02-09,13
56581,56581,0.0,0.0,0.0,0.0,0.0,2019-02-09,14
56582,56582,0.0,0.0,0.0,0.0,0.0,2019-02-09,15
56583,56583,0.0,0.0,0.0,0.0,0.0,2019-02-09,16
56584,56584,0.0,0.0,0.0,0.0,0.0,2019-02-09,17
56585,56585,0.0,0.0,0.0,0.0,0.0,2019-02-09,18
56586,56586,0.0,0.0,0.0,0.0,0.0,2019-02-09,19
56587,56587,0.0,0.0,0.0,0.0,0.0,2019-02-09,20
56588,56588,0.0,0.0,0.0,0.0,0.0,2019-02-09,21
56589,56589,0.0,0.0,0.0,0.0,0.0,2019-02-09,22
56590,56590,0.0,0.0,0.0,0.0,0.0,2019-02-09,23
56591,56591,0.0,0.0,0.0,0.0,0.0,2019-02-10,0
56592,56592,0.0,0.0,0.0,0.0,0.0,2019-02-10,1
56593,56593,0.0,0.0,0.0,0.0,0.0,2019-02-10,2
56594,56594,0.0,0.0,0.0,0.0,0.0,2019-02-10,3
56595,56595,0.0,0.0,0.0,0.0,0.0,2019-02-10,4
56596,56596,0.0,0.0,0.0,0.0,0.0,2019-02-10,5
56597,56597,0.0,0.0,0.0,0.0,0.0,2019-02-10,6
56598,56598,0.0,0.0,0.0,0.0,0.0,2019-02-10,7
56599,56599,0.0,0.0,0.0,0.0,0.0,2019-02-10,8
56600,56600,0.0,0.0,0.0,0.0,0.0,2019-02-10,9
56601,56601,0.0,0.0,0.0,0.0,0.0,2019-02-10,10
56602,56602,0.0,0.0,0.0,0.0,0.0,2019-02-10,11
56603,56603,0.0,0.0,0.0,0.0,0.0,2019-02-10,12
56604,56604,0.0,0.0,0.0,0.0,0.0,2019-02-10,13
56605,56605,0.0,0.0,0.0,0.0,0.0,2019-02-10,14
56606,56606,0.0,0.0,0.0,0.0,0.0,2019-02-10,15
56607,56607,0.0,0.0,0.0,0.0,0.0,2019-02-10,16
56608,56608,0.0,0.0,0.0,0.0,0.0,2019-02-10,17
56609,56609,0.0,0.0,0.0,0.0,0.0,2019-02-10,18
56610,56610,0.0,0.0,0.0,0.0,0.0,2019-02-10,19
56611,56611,0.0,0.0,0.0,0.0,0.0,2019-02-10,20
56612,56612,0.0,0.0,0.0,0.0,0.0,2019-02-10,21
56613,56613,0.0,0.0,0.0,0.0,0.0,2019-02-10,22
56614,56614,0.0,0.0,0.0,0.0,0.0,2019-02-10,23
56615,56615,0.0,0.0,0.0,0.0,0.0,2019-02-11,0
56616,56616,0.0,0.0,0.0,0.0,0.0,2019-02-11,1
56617,56617,0.0,0.0,0.0,0.0,0.0,2019-02-11,2
56618,56618,0.0,0.0,0.0,0.0,0.0,2019-02-11,3
56619,56619,0.0,0.0,0.0,0.0,0.0,2019-02-11,4
56620,56620,0.0,0.0,0.0,0.0,0.0,2019-02-11,5
56621,56621,0.0,0.0,0.0,0.0,0.0,2019-02-11,6
56622,56622,0.0,0.0,0.0,0.0,0.0,2019-02-11,7
56623,56623,0.0,0.0,0.0,0.0,0.0,2019-02-11,8
56624,56624,0.0,0.0,0.0,0.0,0.0,2019-02-11,9
56625,56625,0.0,0.0,0.0,0.0,0.0,2019-02-11,10
56626,56626,0.0,0.0,0.0,0.0,0.0,2019-02-11,11
56627,56627,0.0,0.0,0.0,0.0,0.0,2019-02-11,12
56628,56628,0.0,0.0,0.0,0.0,0.0,2019-02-11,13
56629,56629,0.0,0.0,0.0,0.0,0.0,2019-02-11,14
56630,56630,0.0,0.0,0.0,0.0,0.0,2019-02-11,15
56631,56631,0.0,0.0,0.0,0.0,0.0,2019-02-11,16
56632,56632,0.0,0.0,0.0,0.0,0.0,2019-02-11,17
56633,56633,0.0,0.0,0.0,0.0,0.0,2019-02-11,18
56634,56634,0.0,0.0,0.0,0.0,0.0,2019-02-11,19
56635,56635,0.0,0.0,0.0,0.0,0.0,2019-02-11,20
56636,56636,0.0,0.0,0.0,0.0,0.0,2019-02-11,21
56637,56637,0.0,0.0,0.0,0.0,0.0,2019-02-11,22
56638,56638,0.0,0.0,0.0,0.0,0.0,2019-02-11,23
56639,56639,0.0,0.0,0.0,0.0,0.0,2019-02-12,0
56640,56640,0.0,0.0,0.0,0.0,0.0,2019-02-12,1
56641,56641,0.0,0.0,0.0,0.0,0.0,2019-02-12,2
56642,56642,0.0,0.0,0.0,0.0,0.0,2019-02-12,3
56643,56643,0.0,0.0,0.0,0.0,0.0,2019-02-12,4
56644,56644,0.0,0.0,0.0,0.0,0.0,2019-02-12,5
56645,56645,0.0,0.0,0.0,0.0,0.0,2019-02-12,6
56646,56646,0.0,0.0,0.0,0.0,0.0,2019-02-12,7
56647,56647,0.0,0.0,0.0,0.0,0.0,2019-02-12,8
56648,56648,0.0,0.0,0.0,0.0,0.0,2019-02-12,9
56649,56649,0.0,0.0,0.0,0.0,0.0,2019-02-12,10
56650,56650,0.0,0.0,0.0,0.0,0.0,2019-02-12,11
56651,56651,0.0,0.0,0.0,0.0,0.0,2019-02-12,12
56652,56652,0.0,0.0,0.0,0.0,0.0,2019-02-12,13
56653,56653,0.0,0.0,0.0,0.0,0.0,2019-02-12,14
56654,56654,0.0,0.0,0.0,0.0,0.0,2019-02-12,15
56655,56655,0.0,0.0,0.0,0.0,0.0,2019-02-12,16
56656,56656,0.0,0.0,0.0,0.0,0.0,2019-02-12,17
56657,56657,0.0,0.0,0.0,0.0,0.0,2019-02-12,18
56658,56658,0.0,0.0,0.0,0.0,0.0,2019-02-12,19
56659,56659,0.0,0.0,0.0,0.0,0.0,2019-02-12,20
56660,56660,0.0,0.0,0.0,0.0,0.0,2019-02-12,21
56661,56661,0.0,0.0,0.0,0.0,0.0,2019-02-12,22
56662,56662,0.0,0.0,0.0,0.0,0.0,2019-02-12,23
56663,56663,0.0,0.0,0.0,0.0,0.0,2019-02-13,0
56664,56664,0.0,0.0,0.0,0.0,0.0,2019-02-13,1
56665,56665,0.0,0.0,0.0,0.0,0.0,2019-02-13,2
56666,56666,0.0,0.0,0.0,0.0,0.0,2019-02-13,3
56667,56667,0.0,0.0,0.0,0.0,0.0,2019-02-13,4
56668,56668,0.0,0.0,0.0,0.0,0.0,2019-02-13,5
56669,56669,0.0,0.0,0.0,0.0,0.0,2019-02-13,6
56670,56670,0.0,0.0,0.0,0.0,0.0,2019-02-13,7
56671,56671,0.0,0.0,0.0,0.0,0.0,2019-02-13,8
56672,56672,0.0,0.0,0.0,0.0,0.0,2019-02-13,9
56673,56673,0.0,0.0,0.0,0.0,0.0,2019-02-13,10
56674,56674,0.0,0.0,0.0,0.0,0.0,2019-02-13,11
56675,56675,0.0,0.0,0.0,0.0,0.0,2019-02-13,12
56676,56676,0.0,0.0,0.0,0.0,0.0,2019-02-13,13
56677,56677,0.0,0.0,0.0,0.0,0.0,2019-02-13,14
56678,56678,0.0,0.0,0.0,0.0,0.0,2019-02-13,15
56679,56679,0.0,0.0,0.0,0.0,0.0,2019-02-13,16
56680,56680,0.0,0.0,0.0,0.0,0.0,2019-02-13,17
56681,56681,0.0,0.0,0.0,0.0,0.0,2019-02-13,18
56682,56682,0.0,0.0,0.0,0.0,0.0,2019-02-13,19
56683,56683,0.0,0.0,0.0,0.0,0.0,2019-02-13,20
56684,56684,0.0,0.0,0.0,0.0,0.0,2019-02-13,21
56685,56685,0.0,0.0,0.0,0.0,0.0,2019-02-13,22
56686,56686,0.0,0.0,0.0,0.0,0.0,2019-02-13,23
56687,56687,0.0,0.0,0.0,0.0,0.0,2019-02-14,0
56688,56688,0.0,0.0,0.0,0.0,0.0,2019-02-14,1
56689,56689,0.0,0.0,0.0,0.0,0.0,2019-02-14,2
56690,56690,0.0,0.0,0.0,0.0,0.0,2019-02-14,3
56691,56691,0.0,0.0,0.0,0.0,0.0,2019-02-14,4
56692,56692,0.0,0.0,0.0,0.0,0.0,2019-02-14,5
56693,56693,0.0,0.0,0.0,0.0,0.0,2019-02-14,6
56694,56694,0.0,0.0,0.0,0.0,0.0,2019-02-14,7
56695,56695,0.0,0.0,0.0,0.0,0.0,2019-02-14,8
56696,56696,0.0,0.0,0.0,0.0,0.0,2019-02-14,9
56697,56697,0.0,0.0,0.0,0.0,0.0,2019-02-14,10
56698,56698,0.0,0.0,0.0,0.0,0.0,2019-02-14,11
56699,56699,0.0,0.0,0.0,0.0,0.0,2019-02-14,12
56700,56700,0.0,0.0,0.0,0.0,0.0,2019-02-14,13
56701,56701,0.0,0.0,0.0,0.0,0.0,2019-02-14,14
56702,56702,0.0,0.0,0.0,0.0,0.0,2019-02-14,15
56703,56703,0.0,0.0,0.0,0.0,0.0,2019-02-14,16
56704,56704,0.0,0.0,0.0,0.0,0.0,2019-02-14,17
56705,56705,0.0,0.0,0.0,0.0,0.0,2019-02-14,18
56706,56706,0.0,0.0,0.0,0.0,0.0,2019-02-14,19
56707,56707,0.0,0.0,0.0,0.0,0.0,2019-02-14,20
56708,56708,0.0,0.0,0.0,0.0,0.0,2019-02-14,21
56709,56709,0.0,0.0,0.0,0.0,0.0,2019-02-14,22
56710,56710,0.0,0.0,0.0,0.0,0.0,2019-02-14,23
56711,56711,0.0,0.0,0.0,0.0,0.0,2019-02-15,0
56712,56712,0.0,0.0,0.0,0.0,0.0,2019-02-15,1
56713,56713,0.0,0.0,0.0,0.0,0.0,2019-02-15,2
56714,56714,0.0,0.0,0.0,0.0,0.0,2019-02-15,3
56715,56715,0.0,0.0,0.0,0.0,0.0,2019-02-15,4
56716,56716,0.0,0.0,0.0,0.0,0.0,2019-02-15,5
56717,56717,0.0,0.0,0.0,0.0,0.0,2019-02-15,6
56718,56718,0.0,0.0,0.0,0.0,0.0,2019-02-15,7
56719,56719,0.0,0.0,0.0,0.0,0.0,2019-02-15,8
56720,56720,0.0,0.0,0.0,0.0,0.0,2019-02-15,9
56721,56721,0.0,0.0,0.0,0.0,0.0,2019-02-15,10
56722,56722,0.0,0.0,0.0,0.0,0.0,2019-02-15,11
56723,56723,0.0,0.0,0.0,0.0,0.0,2019-02-15,12
56724,56724,0.0,0.0,0.0,0.0,0.0,2019-02-15,13
56725,56725,0.0,0.0,0.0,0.0,0.0,2019-02-15,14
56726,56726,0.0,0.0,0.0,0.0,0.0,2019-02-15,15
56727,56727,0.0,0.0,0.0,0.0,0.0,2019-02-15,16
56728,56728,0.0,0.0,0.0,0.0,0.0,2019-02-15,17
56729,56729,0.0,0.0,0.0,0.0,0.0,2019-02-15,18
56730,56730,0.0,0.0,0.0,0.0,0.0,2019-02-15,19
56731,56731,0.0,0.0,0.0,0.0,0.0,2019-02-15,20
56732,56732,0.0,0.0,0.0,0.0,0.0,2019-02-15,21
56733,56733,0.0,0.0,0.0,0.0,0.0,2019-02-15,22
56734,56734,0.0,0.0,0.0,0.0,0.0,2019-02-15,23
56735,56735,0.0,0.0,0.0,0.0,0.0,2019-02-16,0
56736,56736,0.0,0.0,0.0,0.0,0.0,2019-02-16,1
56737,56737,0.0,0.0,0.0,0.0,0.0,2019-02-16,2
56738,56738,0.0,0.0,0.0,0.0,0.0,2019-02-16,3
56739,56739,0.0,0.0,0.0,0.0,0.0,2019-02-16,4
56740,56740,0.0,0.0,0.0,0.0,0.0,2019-02-16,5
56741,56741,0.0,0.0,0.0,0.0,0.0,2019-02-16,6
56742,56742,0.0,0.0,0.0,0.0,0.0,2019-02-16,7
56743,56743,0.0,0.0,0.0,0.0,0.0,2019-02-16,8
56744,56744,0.0,0.0,0.0,0.0,0.0,2019-02-16,9
56745,56745,0.0,0.0,0.0,0.0,0.0,2019-02-16,10
56746,56746,0.0,0.0,0.0,0.0,0.0,2019-02-16,11
56747,56747,0.0,0.0,0.0,0.0,0.0,2019-02-16,12
56748,56748,0.0,0.0,0.0,0.0,0.0,2019-02-16,13
56749,56749,0.0,0.0,0.0,0.0,0.0,2019-02-16,14
56750,56750,0.0,0.0,0.0,0.0,0.0,2019-02-16,15
56751,56751,0.0,0.0,0.0,0.0,0.0,2019-02-16,16
56752,56752,0.0,0.0,0.0,0.0,0.0,2019-02-16,17
56753,56753,0.0,0.0,0.0,0.0,0.0,2019-02-16,18
56754,56754,0.0,0.0,0.0,0.0,0.0,2019-02-16,19
56755,56755,0.0,0.0,0.0,0.0,0.0,2019-02-16,20
56756,56756,0.0,0.0,0.0,0.0,0.0,2019-02-16,21
56757,56757,0.0,0.0,0.0,0.0,0.0,2019-02-16,22
56758,56758,0.0,0.0,0.0,0.0,0.0,2019-02-16,23
56759,56759,0.0,0.0,0.0,0.0,0.0,2019-02-17,0
56760,56760,0.0,0.0,0.0,0.0,0.0,2019-02-17,1
56761,56761,0.0,0.0,0.0,0.0,0.0,2019-02-17,2
56762,56762,0.0,0.0,0.0,0.0,0.0,2019-02-17,3
56763,56763,0.0,0.0,0.0,0.0,0.0,2019-02-17,4
56764,56764,0.0,0.0,0.0,0.0,0.0,2019-02-17,5
56765,56765,0.0,0.0,0.0,0.0,0.0,2019-02-17,6
56766,56766,0.0,0.0,0.0,0.0,0.0,2019-02-17,7
56767,56767,0.0,0.0,0.0,0.0,0.0,2019-02-17,8
56768,56768,0.0,0.0,0.0,0.0,0.0,2019-02-17,9
56769,56769,0.0,0.0,0.0,0.0,0.0,2019-02-17,10
56770,56770,0.0,0.0,0.0,0.0,0.0,2019-02-17,11
56771,56771,0.0,0.0,0.0,0.0,0.0,2019-02-17,12
56772,56772,0.0,0.0,0.0,0.0,0.0,2019-02-17,13
56773,56773,0.0,0.0,0.0,0.0,0.0,2019-02-17,14
56774,56774,0.0,0.0,0.0,0.0,0.0,2019-02-17,15
56775,56775,0.0,0.0,0.0,0.0,0.0,2019-02-17,16
56776,56776,0.0,0.0,0.0,0.0,0.0,2019-02-17,17
56777,56777,0.0,0.0,0.0,0.0,0.0,2019-02-17,18
56778,56778,0.0,0.0,0.0,0.0,0.0,2019-02-17,19
56779,56779,0.0,0.0,0.0,0.0,0.0,2019-02-17,20
56780,56780,0.0,0.0,0.0,0.0,0.0,2019-02-17,21
56781,56781,0.0,0.0,0.0,0.0,0.0,2019-02-17,22
56782,56782,0.0,0.0,0.0,0.0,0.0,2019-02-17,23
56783,56783,0.0,0.0,0.0,0.0,0.0,2019-02-18,0
56784,56784,0.0,0.0,0.0,0.0,0.0,2019-02-18,1
56785,56785,0.0,0.0,0.0,0.0,0.0,2019-02-18,2
56786,56786,0.0,0.0,0.0,0.0,0.0,2019-02-18,3
56787,56787,0.0,0.0,0.0,0.0,0.0,2019-02-18,4
56788,56788,0.0,0.0,0.0,0.0,0.0,2019-02-18,5
56789,56789,0.0,0.0,0.0,0.0,0.0,2019-02-18,6
56790,56790,0.0,0.0,0.0,0.0,0.0,2019-02-18,7
56791,56791,0.0,0.0,0.0,0.0,0.0,2019-02-18,8
56792,56792,0.0,0.0,0.0,0.0,0.0,2019-02-18,9
56793,56793,0.0,0.0,0.0,0.0,0.0,2019-02-18,10
56794,56794,0.0,0.0,0.0,0.0,0.0,2019-02-18,11
56795,56795,0.0,0.0,0.0,0.0,0.0,2019-02-18,12
56796,56796,0.0,0.0,0.0,0.0,0.0,2019-02-18,13
56797,56797,0.0,0.0,0.0,0.0,0.0,2019-02-18,14
56798,56798,0.0,0.0,0.0,0.0,0.0,2019-02-18,15
56799,56799,0.0,0.0,0.0,0.0,0.0,2019-02-18,16
56800,56800,0.0,0.0,0.0,0.0,0.0,2019-02-18,17
56801,56801,0.0,0.0,0.0,0.0,0.0,2019-02-18,18
56802,56802,0.0,0.0,0.0,0.0,0.0,2019-02-18,19
56803,56803,0.0,0.0,0.0,0.0,0.0,2019-02-18,20
56804,56804,0.0,0.0,0.0,0.0,0.0,2019-02-18,21
56805,56805,0.0,0.0,0.0,0.0,0.0,2019-02-18,22
56806,56806,0.0,0.0,0.0,0.0,0.0,2019-02-18,23
56807,56807,0.0,0.0,0.0,0.0,0.0,2019-02-19,0
56808,56808,0.0,0.0,0.0,0.0,0.0,2019-02-19,1
56809,56809,0.5,1.0,0.5,0.5,0.5,2019-02-19,2
56810,56810,1.0,1.0,1.0,1.5,0.5,2019-02-19,3
56811,56811,1.0,1.0,1.0,0.5,1.0,2019-02-19,4
56812,56812,3.5,2.0,2.0,2.5,3.5,2019-02-19,5
56813,56813,3.5,1.0,2.5,2.0,3.5,2019-02-19,6
56814,56814,3.5,2.0,2.5,2.5,4.0,2019-02-19,7
56815,56815,4.5,4.0,4.0,3.5,5.5,2019-02-19,8
56816,56816,5.0,3.5,2.5,2.5,4.5,2019-02-19,9
56817,56817,3.5,2.5,2.5,2.0,3.0,2019-02-19,10
56818,56818,1.5,1.0,2.5,1.5,1.5,2019-02-19,11
56819,56819,0.5,0.0,2.5,1.0,0.0,2019-02-19,12
56820,56820,0.0,0.5,2.5,0.0,0.5,2019-02-19,13
56821,56821,0.0,0.0,2.5,0.0,0.0,2019-02-19,14
56822,56822,0.0,0.0,2.5,0.0,0.0,2019-02-19,15
56823,56823,0.0,0.0,2.5,0.0,0.0,2019-02-19,16
56824,56824,0.0,0.0,2.5,0.0,0.0,2019-02-19,17
56825,56825,0.0,0.0,2.5,0.0,0.0,2019-02-19,18
56826,56826,0.0,0.0,2.5,0.0,0.0,2019-02-19,19
56827,56827,0.0,0.0,2.5,0.0,0.0,2019-02-19,20
56828,56828,0.0,0.0,2.5,0.0,0.0,2019-02-19,21
56829,56829,0.0,0.0,2.5,0.0,0.0,2019-02-19,22
56830,56830,0.0,0.0,2.5,0.0,0.0,2019-02-19,23
56831,56831,0.0,0.0,2.5,0.0,0.0,2019-02-20,0
56832,56832,0.0,0.0,0.0,0.0,0.0,2019-02-20,1
56833,56833,0.0,0.0,0.0,0.0,0.0,2019-02-20,2
