,수위,총유입량,총방류량
59689,4.83,80.305,80.305
59690,4.84,137.172,80.616
59691,4.84,80.717,80.717
59692,4.84,80.929,80.929
59693,4.85,137.494,80.938
59694,4.85,80.948,80.948
59695,4.86,137.608,81.052
59696,4.86,81.087,81.087
59697,4.87,135.947,79.391
59698,4.87,80.368,80.368
59699,4.88,138.543,81.987
59700,4.89,138.813,82.257
59701,4.9,139.739,83.183
59702,4.91,126.179,69.623
59703,4.91,156.772,156.772
59704,4.91,193.798,193.798
59705,4.92,250.863,194.307
59706,4.92,196.403,196.403
59707,4.92,198.225,198.225
59708,4.92,199.076,199.076
59709,4.92,198.387,198.387
59710,4.92,197.925,197.925
59711,4.91,125.766,182.322
59712,4.91,111.951,111.951
59713,4.91,128.34,128.34
59714,4.91,129.093,129.093
59715,4.91,129.723,129.723
59716,4.91,129.874,129.874
59717,4.91,130.125,130.125
59718,4.91,130.22,130.22
59719,4.91,130.188,130.188
59720,4.91,130.445,130.445
59721,4.91,130.298,130.298
59722,4.91,128.65,128.65
59723,4.91,128.605,128.605
59724,4.91,127.835,127.835
59725,4.91,128.952,128.952
59726,4.91,129.93,129.93
59727,4.91,130.585,130.585
59728,4.91,107.712,107.712
59729,4.92,167.251,110.695
59730,4.92,112.763,112.763
59731,4.93,170.966,114.41
59732,4.94,172.719,116.163
59733,4.95,199.294,142.738
59734,4.96,177.898,121.342
59735,4.97,178.273,121.717
59736,4.97,140.733,140.733
59737,4.97,142.462,142.462
59738,4.97,157.323,157.323
59739,4.97,170.293,170.293
59740,4.97,169.477,169.477
59741,4.97,168.235,168.235
59742,4.96,110.001,166.557
59743,4.95,108.817,165.373
59744,4.94,107.107,163.663
59745,4.93,105.077,161.633
59746,4.93,159.347,159.347
59747,4.92,100.316,156.872
59748,4.91,98.962,155.518
59749,4.9,98.049,154.605
59750,4.89,95.255,151.811
59751,4.88,92.416,148.972
59752,4.87,91.076,147.632
59753,4.87,146.81,146.81
59754,4.86,58.581,115.137
59755,4.86,96.708,96.708
59756,4.88,211.114,98.003
59757,4.88,172.473,172.473
59758,4.88,219.98,219.98
59759,4.88,267.668,267.668
59760,4.89,353.049,296.493
59761,4.9,349.978,293.422
59762,4.9,257.262,257.262
59763,4.88,142.656,255.767
59764,4.85,82.076,251.743
59765,4.85,116.147,116.147
59766,4.86,153.981,97.425
59767,4.86,150.622,150.622
59768,4.84,35.107,148.218
59769,4.85,201.446,144.89
59770,4.86,200.919,144.363
59771,4.86,147.417,147.417
59772,4.85,47.207,103.763
59773,4.86,153.084,96.528
59774,4.87,157.301,100.745
59775,4.87,103.148,103.148
59776,4.89,218.509,105.398
59777,4.9,195.8,139.244
59778,4.9,211.287,211.287
59779,4.9,211.137,211.137
59780,4.9,208.437,208.437
59781,4.9,206.913,206.913
59782,4.89,138.557,195.113
59783,4.89,96.938,96.938
59784,4.89,97.592,97.592
59785,4.89,99.442,99.442
59786,4.9,156.855,100.299
59787,4.9,178.435,178.435
59788,4.9,204.362,204.362
59789,4.9,204.09,204.09
59790,4.9,203.868,203.868
59791,4.89,165.516,222.072
59792,4.87,94.987,208.098
59793,4.87,142.137,142.137
59794,4.88,200.836,144.28
59795,4.88,145.553,145.553
59796,4.88,145.01,145.01
59797,4.9,261.383,148.272
59798,4.9,217.772,217.772
59799,4.89,175.285,231.841
59800,4.89,226.478,226.478
59801,4.88,166.272,222.828
59802,4.86,105.897,219.008
59803,4.85,123.332,179.888
59804,4.85,137.64,137.64
59805,4.86,196.998,140.442
59806,4.86,143.853,143.853
59807,4.87,201.356,144.8
59808,4.88,203.861,147.305
59809,4.89,206.054,149.498
59810,4.89,199.31,199.31
59811,4.89,202.243,202.243
59812,4.89,199.475,199.475
59813,4.89,199.198,199.198
59814,4.87,82.801,195.912
59815,4.86,136.417,192.973
59816,4.86,189.543,189.543
59817,4.84,73.699,186.81
59818,4.84,136.838,136.838
59819,4.84,90.078,90.078
59820,4.84,91.155,91.155
59821,4.84,92.757,92.757
59822,4.85,148.346,91.79
59823,4.86,148.676,92.12
59824,4.86,104.502,104.502
59825,4.86,148.298,148.298
59826,4.88,262.819,149.708
59827,4.89,251.268,194.712
59828,4.89,229.475,229.475
59829,4.88,170.681,227.237
59830,4.88,206.405,206.405
59831,4.87,138.767,195.323
59832,4.86,117.711,174.267
59833,4.86,163.618,163.618
59834,4.86,163.025,163.025
59835,4.85,106.774,163.33
59836,4.85,163.033,163.033
59837,4.86,219.981,163.425
59838,4.86,193.218,193.218
59839,4.86,225.907,225.907
59840,4.86,224.082,224.082
59841,4.88,268.238,155.127
59842,4.89,204.498,147.942
59843,4.85,0.0,126.683
59844,4.85,5.777,5.777
59845,4.85,5.953,5.953
59846,4.85,6.697,6.697
59847,4.84,0.0,7.548
59848,4.86,121.023,7.912
59849,4.88,121.854,8.743
59850,4.88,9.055,9.055
59851,4.9,122.361,9.25
59852,4.91,87.149,30.593
59853,4.91,58.502,58.502
59854,4.91,59.738,59.738
59855,4.92,117.644,61.088
59856,4.93,118.473,61.917
59857,4.93,61.94,61.94
59858,4.93,60.043,60.043
59859,4.94,126.334,69.778
59860,4.94,118.16,118.16
59861,4.94,118.323,118.323
59862,4.94,160.028,160.028
59863,4.92,105.679,218.79
59864,4.91,155.239,211.795
59865,4.89,93.828,206.939
59866,4.87,88.711,201.822
59867,4.85,85.627,198.738
59868,4.85,196.477,196.477
59869,4.85,199.382,199.382
59870,4.86,302.974,246.418
59871,4.86,446.272,446.272
59872,4.86,497.964,497.964
59873,4.86,510.823,510.823
59874,4.86,614.501,614.501
59875,4.86,498.733,498.733
59876,4.89,580.007,410.34
59877,4.89,446.335,446.335
59878,4.85,189.708,415.93
59879,4.87,427.111,314.0
59880,4.88,674.779,618.223
59881,4.88,674.103,674.103
59882,4.9,783.553,670.442
59883,4.93,964.235,794.568
59884,4.89,830.402,1056.624
59885,4.88,1002.984,1059.54
59886,4.89,1075.919,1019.363
59887,4.89,1004.79,1004.79
59888,4.85,861.26,1087.482
59889,4.83,933.621,1046.732
59890,4.83,957.66,957.66
59891,4.85,1047.613,934.502
59892,4.87,1026.574,913.463
59893,4.87,896.464,896.464
59894,4.87,876.104,876.104
59895,4.87,869.776,869.776
59896,4.86,806.739,863.295
59897,4.86,873.965,873.965
59898,4.86,893.567,893.567
59899,4.86,1045.158,1045.158
59900,4.86,1078.02,1078.02
59901,4.86,1079.505,1079.505
59902,4.87,1137.656,1081.1
59903,4.87,1122.943,1122.943
59904,4.87,1146.081,1146.081
59905,4.86,1064.729,1121.285
59906,4.86,1034.621,1034.621
59907,4.85,972.321,1028.877
59908,4.85,931.773,931.773
59909,4.86,966.381,909.825
59910,4.86,990.005,990.005
59911,4.86,987.58,987.58
59912,4.87,1038.65,982.094
59913,4.87,964.461,964.461
59914,4.89,938.074,824.963
59915,4.89,764.187,764.187
59916,4.89,738.418,738.418
59917,4.83,470.249,809.582
59918,4.78,451.325,734.103
59919,4.78,523.035,523.035
59920,4.78,515.335,515.335
59921,4.79,584.989,528.433
59922,4.8,589.738,533.182
59923,4.82,647.864,534.753
59924,4.83,593.014,536.458
59925,4.83,567.393,567.393
59926,4.82,509.876,566.432
59927,4.8,453.724,566.835
59928,4.79,503.834,560.39
59929,4.79,504.132,504.132
59930,4.79,473.275,473.275
59931,4.79,475.953,475.953
59932,4.78,421.809,478.365
59933,4.78,464.083,464.083
59934,4.78,431.017,431.017
59935,4.78,397.852,397.852
59936,4.79,433.453,376.897
59937,4.8,442.013,385.457
59938,4.79,539.659,596.215
59939,4.78,560.922,617.478
59940,4.79,662.644,606.088
59941,4.79,605.602,605.602
59942,4.79,609.998,609.998
59943,4.79,609.587,609.587
59944,4.79,610.042,610.042
59945,4.79,593.428,593.428
59946,4.87,726.626,274.182
59947,4.81,367.075,706.408
59948,4.75,272.672,612.005
59949,4.77,517.269,404.158
59950,4.85,993.406,540.962
59951,4.83,717.654,830.765
59952,4.81,732.642,845.753
59953,4.81,858.673,858.673
59954,4.81,935.432,935.432
59955,4.83,1063.681,950.57
59956,4.88,1232.673,949.895
59957,4.92,1072.801,846.579
59958,4.93,825.774,769.218
59959,4.86,436.387,832.276
59960,4.81,213.437,496.215
59961,4.84,398.525,228.858
59962,4.86,467.909,354.798
59963,4.89,574.679,405.012
59964,4.94,911.561,628.783
59965,5.02,1072.472,655.805
59966,5.03,1022.722,984.055
59967,4.99,885.585,1058.141
59968,4.96,874.986,1044.653
59969,4.93,860.103,1029.77
59970,4.9,855.32,1024.987
59971,4.87,805.161,974.828
59972,4.86,830.509,887.065
59973,4.87,868.036,811.48
59974,4.9,992.228,822.561
59975,4.93,964.795,795.128
59976,4.96,924.834,755.167
59977,4.95,692.301,748.857
59978,4.92,582.5,752.167
59979,4.9,618.584,731.695
59980,4.88,587.72,700.831
59981,4.87,637.402,693.958
59982,4.86,642.407,698.963
59983,4.85,664.317,720.873
59984,4.85,641.838,641.838
59985,4.88,802.009,632.342
59986,4.88,747.292,747.292
59987,4.88,792.9,792.9
59988,4.87,733.074,789.63
59989,4.87,783.43,783.43
59990,4.86,725.774,782.33
59991,4.84,678.762,791.873
59992,4.84,695.917,695.917
59993,4.85,732.459,675.903
59994,4.85,648.877,648.877
59995,4.8,389.277,672.055
59996,4.79,457.592,514.148
59997,4.82,677.164,507.497
59998,4.85,747.592,577.925
59999,4.9,892.205,609.427
60000,4.93,789.681,620.014
60001,4.96,783.73,614.063
60002,4.98,676.621,563.51
60003,4.97,541.381,597.937
60004,4.85,0.0,597.061
60005,4.81,270.411,496.633
60006,4.8,296.269,352.825
60007,4.81,431.223,374.667
60008,4.8,381.939,438.495
60009,4.85,741.998,459.22
60010,4.88,913.525,743.858
60011,4.85,802.126,971.793
60012,4.86,734.826,678.27
60013,4.88,715.571,602.46
60014,4.87,554.219,610.775
60015,4.84,446.813,616.48
60016,4.83,550.587,607.143
60017,4.83,598.44,598.44
60018,4.81,441.286,554.397
60019,4.83,505.171,392.06
60020,4.84,373.798,317.242
60021,4.85,321.243,264.687
60022,4.84,187.081,243.637
60023,4.86,312.719,199.608
60024,4.87,333.104,276.548
60025,4.85,302.381,415.492
60026,4.83,225.027,338.138
60027,4.89,638.205,298.872
60028,4.89,464.092,464.092
60029,4.86,213.561,383.228
60030,4.87,329.216,272.66
60031,4.88,380.674,324.118
60032,4.87,300.872,357.428
60033,4.86,292.497,349.053
60034,4.86,347.172,347.283
60035,4.86,353.831,353.942
60036,4.86,363.497,363.497
60037,4.88,482.991,369.88
60038,4.89,534.661,478.105
60039,4.89,530.018,530.018
60040,4.89,512.223,512.223
60041,4.88,435.751,492.307
60042,4.86,362.009,475.12
60043,4.82,164.35,390.572
60044,4.83,141.104,84.548
60045,4.82,30.316,86.872
60046,4.81,35.881,92.437
60047,4.81,90.312,90.312
60048,4.88,528.652,132.763
60049,4.88,331.495,331.495
60050,4.88,363.532,363.532
60051,4.88,352.55,352.55
60052,4.88,348.52,348.52
60053,4.88,352.987,352.987
60054,4.87,295.132,351.688
60055,4.86,288.311,344.867
60056,4.85,280.036,336.592
60057,4.84,278.692,335.248
60058,4.82,181.844,294.955
60059,4.83,252.789,196.233
60060,4.85,312.613,199.502
60061,4.87,359.756,246.645
60062,4.88,373.119,316.563
60063,4.89,412.441,355.885
60064,4.9,407.597,351.041
60065,4.89,292.746,349.302
60066,4.86,177.57,347.237
60067,4.86,235.982,235.982
60068,4.86,201.137,201.137
60069,4.86,206.787,206.787
60070,4.86,202.387,202.387
60071,4.87,201.451,144.895
60072,4.88,191.923,135.367
60073,4.86,11.714,124.825
60074,4.85,38.862,95.418
60075,4.86,151.913,95.357
60076,4.9,333.96,107.738
60077,4.9,311.488,311.488
60078,4.9,365.303,365.303
60079,4.9,362.377,362.377
60080,4.9,366.408,366.408
60081,4.87,184.776,354.443
60082,4.87,342.438,342.438
60083,4.86,269.418,325.918
60084,4.82,0.197,226.475
60085,4.78,0.0,141.39
60086,4.78,0.75,0.75
60087,4.77,0.0,0.75
60088,4.77,0.75,0.75
60089,4.77,0.75,0.75
60090,4.78,57.306,0.75
60091,4.79,64.923,8.367
60092,4.8,122.568,66.012
60093,4.82,180.901,67.79
60094,4.84,182.429,69.318
60095,4.85,127.543,70.987
60096,4.86,128.928,72.372
60097,4.87,129.951,73.395
60098,4.88,131.454,74.898
60099,4.89,143.839,87.283
60100,4.89,155.002,155.002
60101,4.92,345.389,175.722
60102,4.92,309.632,309.632
60103,4.93,368.589,312.033
60104,4.93,384.403,384.403
60105,4.91,252.536,365.647
60106,4.9,202.479,259.035
60107,4.88,47.858,160.969
60108,4.87,0.0,55.627
60109,4.87,52.073,52.073
60110,4.87,51.84,51.84
60111,4.87,51.34,51.34
60112,4.87,52.413,52.413
60113,4.88,110.081,53.525
60114,4.89,119.171,62.615
60115,4.9,165.879,109.323
60116,4.9,206.55,206.55
60117,4.9,207.2,207.2
60118,4.9,203.312,203.312
60119,4.9,207.908,207.908
60120,4.89,171.018,227.574
60121,4.88,153.207,209.763
60122,4.88,192.668,192.668
60123,4.86,77.646,190.757
60124,4.85,133.697,190.253
60125,4.84,164.649,221.205
60126,4.85,245.591,189.035
60127,4.88,309.244,139.577
60128,4.89,203.014,146.458
60129,4.87,37.342,150.453
60130,4.87,147.027,147.027
60131,4.89,259.428,146.317
60132,4.89,232.13,232.13
60133,4.87,130.272,243.383
60134,4.87,234.985,234.985
60135,4.87,230.808,230.808
60136,4.85,118.302,231.413
60137,4.83,89.617,202.728
60138,4.85,248.078,134.967
60139,4.87,255.979,142.868
60140,4.87,143.937,143.937
60141,4.88,202.386,145.83
60142,4.9,262.492,149.381
60143,4.9,152.872,152.872
60144,4.91,210.321,153.765
60145,4.92,209.899,153.343
60146,4.92,210.863,210.863
60147,4.92,212.562,212.562
60148,4.92,210.78,210.78
60149,4.91,151.861,208.417
60150,4.9,149.172,205.728
60151,4.89,148.23,204.786
60152,4.89,201.913,201.913
60153,4.88,143.009,199.565
60154,4.87,136.039,192.595
60155,4.87,50.145,50.145
60156,4.87,0.75,0.75
60157,4.88,57.306,0.75
60158,4.89,57.306,0.75
60159,4.9,153.871,97.315
60160,4.9,156.053,156.053
60161,4.9,155.333,155.333
60162,4.9,153.885,153.885
60163,4.9,153.05,153.05
60164,4.89,82.38,138.936
60165,4.89,121.35,121.35
60166,4.89,122.677,122.677
60167,4.89,124.488,124.488
60168,4.89,124.867,124.867
60169,4.9,190.646,134.09
60170,4.9,167.43,167.43
60171,4.9,166.723,166.723
60172,4.9,166.07,166.07
60173,4.9,165.767,165.767
60174,4.89,108.604,165.16
60175,4.88,102.267,158.823
60176,4.88,147.54,147.54
60177,4.88,147.39,147.39
60178,4.88,110.687,110.687
60179,4.89,57.306,0.75
60180,4.9,57.396,0.84
60181,4.91,57.846,1.29
60182,4.92,57.846,1.29
60183,4.95,170.957,1.29
60184,4.96,57.846,1.29
60185,4.96,165.973,165.973
60186,4.96,246.263,246.263
60187,4.96,241.367,241.367
60188,4.95,182.339,238.895
60189,4.93,66.316,179.427
60190,4.93,77.13,77.13
60191,4.93,76.632,76.632
60192,4.93,77.493,77.493
60193,4.93,77.995,77.995
60194,4.95,191.641,78.53
60195,4.95,79.335,79.335
60196,4.96,136.849,80.293
60197,4.97,137.728,81.172
60198,4.97,81.937,81.937
60199,4.97,88.598,88.598
60200,4.97,185.487,185.487
60201,4.96,168.596,225.152
60202,4.94,108.954,222.065
60203,4.93,160.797,217.353
60204,4.92,156.304,212.86
60205,4.9,96.286,209.397
60206,4.89,149.476,206.032
60207,4.88,147.499,204.055
60208,4.87,143.216,199.772
60209,4.86,141.906,198.462
60210,4.85,181.041,237.597
60211,4.84,260.316,316.872
60212,4.84,376.212,376.212
60213,4.85,515.461,458.905
60214,4.85,571.722,571.722
60215,4.85,589.58,589.58
60216,4.84,524.321,580.877
60217,4.84,541.133,541.133
60218,4.83,475.644,532.2
60219,4.82,426.512,483.068
60220,4.81,410.127,466.683
60221,4.81,418.172,418.172
60222,4.8,323.536,380.092
60223,4.8,270.788,270.788
60224,4.81,265.901,209.345
60225,4.83,242.723,129.612
60226,4.84,192.031,135.475
60227,4.84,138.893,138.893
60228,4.85,194.583,138.027
60229,4.87,254.001,140.89
60230,4.87,144.568,144.568
60231,4.88,216.329,159.773
60232,4.88,172.73,172.73
60233,4.88,170.095,170.095
60234,4.88,169.348,169.348
60235,4.88,169.928,169.928
60236,4.88,171.335,171.335
60237,4.87,113.027,169.583
60238,4.87,168.885,168.885
60239,4.87,169.033,169.033
60240,4.87,168.968,168.968
60241,4.87,169.14,169.14
60242,4.87,169.533,169.533
60243,4.87,169.39,169.39
60244,4.87,203.848,203.848
60245,4.87,270.145,270.145
60246,4.87,267.118,267.118
60247,4.88,321.796,265.24
60248,4.89,336.829,280.273
60249,4.88,245.227,301.783
60250,4.88,294.93,294.93
60251,4.88,283.74,283.74
60252,4.85,111.3,280.967
60253,4.82,95.885,265.552
60254,4.81,53.626,110.182
60255,4.82,142.311,85.755
60256,4.82,88.278,88.278
60257,4.81,27.314,83.87
60258,4.83,158.926,45.815
60259,4.85,175.658,62.547
60260,4.85,72.443,72.443
60261,4.86,129.908,73.352
60262,4.88,187.258,74.147
60263,4.89,147.311,90.755
60264,4.89,105.75,105.75
60265,4.9,191.524,134.968
60266,4.91,218.236,161.68
60267,4.93,279.181,166.07
60268,4.93,196.113,196.113
60269,4.93,232.225,232.225
60270,4.92,179.327,235.883
60271,4.91,189.392,245.948
60272,4.89,129.156,242.267
60273,4.87,124.074,237.185
60274,4.85,161.789,274.9
60275,4.84,187.497,244.053
60276,4.85,289.588,233.032
60277,4.86,243.139,186.583
60278,4.85,118.277,174.833
60279,4.85,111.67,111.67
60280,4.85,91.792,91.792
60281,4.86,148.756,92.2
60282,4.86,95.202,95.202
60283,4.87,192.216,135.66
60284,4.88,240.563,184.007
60285,4.87,233.226,289.782
60286,4.87,288.102,288.102
60287,4.88,339.043,282.487
60288,4.89,268.016,211.46
60289,4.89,171.532,171.532
60290,4.88,118.197,174.753
60291,4.87,105.214,161.77
60292,4.88,202.258,145.702
60293,4.89,205.821,149.265
60294,4.89,152.925,152.925
60295,4.89,193.393,193.393
60296,4.88,257.046,313.602
60297,4.87,257.811,314.367
60298,4.87,308.125,308.125
60299,4.87,299.983,299.983
60300,4.87,293.695,293.695
60301,4.83,63.895,290.117
60302,4.83,74.492,74.492
60303,4.83,48.263,48.263
60304,4.83,50.013,50.013
60305,4.82,0.0,48.517
60306,4.83,104.723,48.167
60307,4.84,106.451,49.895
60308,4.85,108.636,52.08
60309,4.86,108.419,51.863
60310,4.87,129.289,72.733
60311,4.88,136.174,79.618
60312,4.89,137.619,81.063
60313,4.89,106.455,106.455
60314,4.89,151.192,151.192
60315,4.89,149.952,149.952
60316,4.89,148.453,148.453
60317,4.89,174.82,174.82
60318,4.88,160.556,217.112
60319,4.88,214.445,214.445
60320,4.9,333.72,220.609
60321,4.9,333.407,333.407
60322,4.9,366.195,366.195
60323,4.92,293.333,180.222
60324,4.94,220.948,107.837
60325,4.92,0.0,109.742
60326,4.9,0.0,107.953
60327,4.91,162.548,105.992
60328,4.91,135.475,135.475
60329,4.89,76.795,189.906
60330,4.87,72.892,186.003
60331,4.87,218.06,218.06
60332,4.83,323.85,550.072
60333,4.82,553.267,609.823
60334,4.82,651.277,651.277
60335,4.81,862.537,919.093
60336,4.8,832.926,889.482
60337,4.83,728.857,559.19
60338,4.87,633.515,407.293
60339,4.85,301.897,415.008
60340,4.82,249.738,419.405
60341,4.81,338.484,395.04
60342,4.82,330.848,274.292
60343,4.84,335.789,222.678
60344,4.85,247.594,191.038
60345,4.88,331.34,161.673
60346,4.9,262.84,149.729
60347,4.91,214.408,157.852
60348,4.92,219.153,162.597
60349,4.93,285.644,229.088
60350,4.93,275.237,275.237
60351,4.93,272.657,272.657
60352,4.92,270.501,327.057
60353,4.89,204.977,374.644
60354,4.89,375.403,375.403
60355,4.9,422.148,365.592
60356,4.91,474.128,417.572
60357,4.89,336.161,449.272
60358,4.87,308.257,421.368
60359,4.85,272.841,385.952
60360,4.82,137.325,306.992
60361,4.82,257.037,257.037
60362,4.84,368.081,254.97
60363,4.86,428.863,315.752
60364,4.86,327.398,327.398
60365,4.87,387.753,331.197
60366,4.87,366.682,366.682
60367,4.87,366.458,366.458
60368,4.87,364.023,364.023
60369,4.87,362.702,362.702
60370,4.87,361.233,361.233
60371,4.87,360.853,360.853
60372,4.86,303.337,359.893
60373,4.86,356.377,356.377
60374,4.86,340.395,340.395
60375,4.84,225.372,338.483
60376,4.83,168.241,224.797
60377,4.83,171.235,171.235
60378,4.83,172.827,172.827
60379,4.83,186.225,186.225
60380,4.83,206.627,206.627
60381,4.86,381.959,212.292
60382,4.89,447.974,278.307
60383,4.9,333.429,276.873
60384,4.91,338.079,281.523
60385,4.9,260.206,316.762
60386,4.88,225.807,338.918
60387,4.88,328.613,328.613
60388,4.86,211.464,324.575
60389,4.84,208.234,321.345
60390,4.83,265.159,321.715
60391,4.82,282.099,338.655
60392,4.83,390.921,334.365
60393,4.88,628.148,345.37
60394,4.89,499.298,442.742
60395,4.89,481.237,481.237
60396,4.88,414.842,471.398
60397,4.86,351.247,464.358
60398,4.86,367.322,367.322
60399,4.86,316.11,316.11
60400,4.85,265.332,321.888
60401,4.84,209.321,265.877
60402,4.86,297.333,184.222
60403,4.87,397.134,340.578
60404,4.86,309.174,365.73
60405,4.86,354.708,354.708
60406,4.86,389.198,389.198
60407,4.83,278.803,448.47
60408,4.83,417.41,417.41
60409,4.84,464.561,408.005
60410,4.85,473.436,416.88
60411,4.85,423.425,423.425
60412,4.85,421.348,421.348
60413,4.87,470.539,357.428
60414,4.88,401.663,345.107
60415,4.87,297.691,354.247
60416,4.87,352.563,352.563
60417,4.87,347.653,347.653
60418,4.87,347.342,347.342
60419,4.87,351.272,351.272
60420,4.87,350.902,350.902
60421,4.88,407.614,351.058
60422,4.88,358.66,358.66
60423,4.88,371.878,371.878
60424,4.91,619.267,449.6
60425,4.9,617.476,674.032
60426,4.8,446.814,1012.37
60427,4.71,488.208,997.208
60428,4.7,660.112,716.668
60429,4.75,858.571,575.793
60430,4.81,910.263,570.93
60431,4.86,875.725,592.947
60432,4.89,865.412,695.745
60433,4.84,586.012,868.79
60434,4.8,292.408,518.63
60435,4.84,473.592,247.37
60436,4.84,377.283,377.283
60437,4.81,209.015,378.682
60438,4.91,776.497,210.941
60439,4.93,974.236,861.125
60440,4.89,787.726,1013.948
60441,4.94,1428.219,1145.441
60442,4.9,1327.706,1553.928
60443,4.87,1293.546,1463.213
60444,4.93,1787.014,1447.681
60445,4.96,1762.54,1592.873
60446,4.89,1384.789,1780.678
60447,4.87,1593.567,1706.678
60448,4.87,1722.235,1722.235
60449,4.88,1820.708,1764.152
60450,4.88,1858.673,1858.673
60451,4.8,1506.249,1958.693
60452,4.81,1864.388,1807.832
60453,4.84,2050.647,1880.98
60454,4.84,1913.033,1913.033
60455,4.84,1912.863,1912.863
60456,4.84,1912.78,1912.78
60457,4.85,1970.223,1913.667
60458,4.87,2038.071,1924.96
60459,4.86,1991.772,2048.328
60460,4.82,1822.495,2048.717
60461,4.83,2040.833,1984.277
60462,4.87,2289.559,2063.337
60463,4.88,2253.596,2197.04
60464,4.89,2334.343,2277.787
60465,4.91,2417.693,2304.582
60466,4.94,2488.152,2318.485
60467,4.96,2449.911,2336.8
60468,4.97,2403.339,2346.783
60469,4.98,2408.127,2351.571
60470,4.99,2411.323,2354.767
60471,4.99,2354.87,2354.87
60472,4.99,2361.482,2361.482
60473,4.98,2309.842,2366.398
60474,4.96,2257.589,2370.7
60475,4.94,2273.911,2387.022
60476,4.93,2338.599,2395.155
60477,4.93,2400.037,2400.037
60478,4.93,2403.875,2403.875
60479,4.94,2463.234,2406.678
60480,4.94,2404.923,2404.923
60481,4.94,2397.463,2397.463
60482,4.93,2312.682,2369.238
60483,4.9,2175.205,2344.872
60484,4.84,1968.189,2307.522
60485,4.78,1844.242,2183.575
60486,4.86,2205.754,1753.31
60487,4.93,2287.047,1891.158
60488,4.92,1928.492,1985.048
60489,4.86,1620.072,1959.405
60490,4.82,1571.811,1798.033
60491,4.89,2072.441,1676.552
60492,4.86,1729.316,1898.983
60493,4.83,1600.69,1770.357
60494,4.84,1759.763,1703.207
60495,4.87,1881.27,1711.603
60496,4.86,1705.731,1762.287
60497,4.84,1578.116,1691.227
60498,4.84,1632.455,1632.455
60499,4.83,1559.504,1616.06
60500,4.82,1502.114,1558.67
60501,4.8,1318.412,1431.523
60502,4.8,1195.887,1195.887
60503,4.82,1170.094,1056.983
60504,4.82,1012.252,1012.252
60505,4.82,1021.512,1021.512
60506,4.82,1015.38,1015.38
60507,4.82,921.473,921.473
60508,4.87,1169.908,887.13
60509,4.89,1192.636,1079.525
60510,4.89,1107.53,1107.53
60511,4.89,1070.208,1070.208
60512,4.87,909.111,1022.222
60513,4.83,766.028,992.25
60514,4.82,893.984,950.54
60515,4.82,934.09,934.09
60516,4.84,1053.448,940.337
60517,4.85,1069.733,1013.177
60518,4.86,1117.454,1060.898
60519,4.86,1030.78,1030.78
60520,4.85,884.139,940.695
60521,4.84,571.174,627.73
60522,4.84,493.575,493.575
60523,4.82,399.206,512.317
60524,4.8,270.379,383.49
60525,4.86,613.61,274.277
60526,4.9,698.87,472.648
60527,4.88,670.826,783.937
60528,4.86,655.899,769.01
60529,4.85,681.394,737.95
60530,4.82,562.901,732.568
60531,4.81,485.564,542.12
60532,4.86,715.561,432.783
60533,4.91,738.885,456.107
60534,4.92,789.491,732.935
60535,4.9,714.371,827.482
60536,4.89,756.699,813.255
60537,4.89,836.157,836.157
60538,4.84,705.01,987.788
60539,4.8,673.43,899.652
60540,4.81,661.343,604.787
60541,4.86,694.986,412.208
60542,4.88,591.331,478.22
60543,4.88,651.398,651.398
60544,4.88,650.278,650.278
60545,4.88,636.55,636.55
60546,4.87,563.767,620.323
60547,4.87,518.402,518.402
60548,4.87,486.14,486.14
60549,4.87,489.798,489.798
60550,4.86,433.716,490.272
60551,4.86,488.977,488.977
60552,4.86,492.137,492.137
60553,4.86,492.507,492.507
60554,4.86,491.727,491.727
60555,4.86,490.545,490.545
60556,4.86,491.82,491.82
60557,4.86,492.195,492.195
60558,4.86,491.255,491.255
60559,4.86,491.213,491.213
60560,4.86,493.768,493.768
60561,4.86,493.62,493.62
60562,4.86,491.567,491.567
60563,4.86,491.833,491.833
60564,4.86,492.652,492.652
60565,4.86,560.563,560.563
60566,4.83,515.003,684.67
60567,4.83,683.578,683.578
60568,4.85,794.826,681.715
60569,4.86,687.508,687.286
60570,4.88,798.744,685.633
60571,4.88,818.488,818.488
60572,4.87,786.314,842.87
60573,4.86,786.742,843.298
60574,4.86,844.148,844.148
60575,4.86,758.173,758.173
60576,4.86,734.833,734.833
60577,4.86,734.468,734.468
60578,4.85,752.624,809.18
60579,4.83,731.364,844.475
60580,4.83,853.297,853.297
60581,4.83,857.965,857.965
60582,4.84,919.559,863.003
60583,4.85,920.829,864.273
60584,4.85,852.78,852.78
60585,4.86,889.844,833.288
60586,4.86,826.735,826.735
60587,4.86,820.58,820.58
60588,4.84,702.519,815.63
60589,4.83,749.362,805.918
60590,4.82,686.607,743.163
60591,4.81,583.219,639.775
60592,4.83,395.339,282.228
60593,4.85,306.824,193.713
60594,4.84,148.877,205.433
60595,4.83,155.089,211.645
60596,4.89,552.678,213.345
60597,4.93,573.518,347.296
60598,4.93,479.57,479.57
60599,4.94,539.486,482.93
60600,4.96,592.708,479.597
60601,4.96,482.298,482.298
60602,4.96,486.848,486.848
60603,4.97,544.384,487.828
60604,4.97,488.377,488.377
60605,4.97,488.977,488.977
60606,4.97,489.965,489.965
60607,4.97,489.698,489.698
