,일시,수위(EL.m)
45340,2012-10-29 06시,4.835
45341,2012-10-29 07시,4.835
45342,2012-10-29 08시,4.835
45343,2012-10-29 09시,4.835
45344,2012-10-29 10시,4.835
45345,2012-10-29 11시,4.835
45346,2012-10-29 12시,4.835
45347,2012-10-29 13시,4.835
45348,2012-10-29 14시,4.845
45349,2012-10-29 15시,4.855
45350,2012-10-29 16시,4.855
45351,2012-10-29 17시,4.855
45352,2012-10-29 18시,4.845
45353,2012-10-29 19시,4.845
45354,2012-10-29 20시,4.845
45355,2012-10-29 21시,4.825
45356,2012-10-29 22시,4.815
45357,2012-10-29 23시,4.815
45358,2012-10-29 24시,4.825
45359,2012-10-30 01시,4.835
45360,2012-10-30 02시,4.835
45361,2012-10-30 03시,4.835
45362,2012-10-30 04시,4.835
45363,2012-10-30 05시,4.835
45364,2012-10-30 06시,4.825
45365,2012-10-30 07시,4.815
45366,2012-10-30 08시,4.815
45367,2012-10-30 09시,4.815
45368,2012-10-30 10시,4.815
45369,2012-10-30 11시,4.815
45370,2012-10-30 12시,4.825
45371,2012-10-30 13시,4.845
45372,2012-10-30 14시,4.855
45373,2012-10-30 15시,4.855
45374,2012-10-30 16시,4.845
45375,2012-10-30 17시,4.845
45376,2012-10-30 18시,4.845
45377,2012-10-30 19시,4.825
45378,2012-10-30 20시,4.825
45379,2012-10-30 21시,4.815
45380,2012-10-30 22시,4.815
45381,2012-10-30 23시,4.805
45382,2012-10-30 24시,4.805
45383,2012-10-31 01시,4.805
45384,2012-10-31 02시,4.805
45385,2012-10-31 03시,4.805
45386,2012-10-31 04시,4.805
45387,2012-10-31 05시,4.805
45388,2012-10-31 06시,4.795
45389,2012-10-31 07시,4.785
45390,2012-10-31 08시,4.785
45391,2012-10-31 09시,4.785
45392,2012-10-31 10시,4.775
45393,2012-10-31 11시,4.775
45394,2012-10-31 12시,4.765
45395,2012-10-31 13시,4.765
45396,2012-10-31 14시,4.765
45397,2012-10-31 15시,4.765
45398,2012-10-31 16시,4.765
45399,2012-10-31 17시,4.765
45400,2012-10-31 18시,4.775
45401,2012-10-31 19시,4.785
45402,2012-10-31 20시,4.785
45403,2012-10-31 21시,4.795
45404,2012-10-31 22시,4.805
45405,2012-10-31 23시,4.815
45406,2012-10-31 24시,4.815
45407,2012-11-01 01시,4.815
45408,2012-11-01 02시,4.815
45409,2012-11-01 03시,4.815
45410,2012-11-01 04시,4.815
45411,2012-11-01 05시,4.795
45412,2012-11-01 06시,4.795
45413,2012-11-01 07시,4.785
45414,2012-11-01 08시,4.785
45415,2012-11-01 09시,4.785
45416,2012-11-01 10시,4.775
45417,2012-11-01 11시,4.775
45418,2012-11-01 12시,4.775
45419,2012-11-01 13시,4.785
45420,2012-11-01 14시,4.795
45421,2012-11-01 15시,4.805
45422,2012-11-01 16시,4.815
45423,2012-11-01 17시,4.825
45424,2012-11-01 18시,4.835
45425,2012-11-01 19시,4.845
45426,2012-11-01 20시,4.855
45427,2012-11-01 21시,4.855
45428,2012-11-01 22시,4.865
45429,2012-11-01 23시,4.865
45430,2012-11-01 24시,4.865
45431,2012-11-02 01시,4.865
45432,2012-11-02 02시,4.865
45433,2012-11-02 03시,4.865
45434,2012-11-02 04시,4.875
45435,2012-11-02 05시,4.875
45436,2012-11-02 06시,4.875
45437,2012-11-02 07시,4.875
45438,2012-11-02 08시,4.885
45439,2012-11-02 09시,4.885
45440,2012-11-02 10시,4.865
45441,2012-11-02 11시,4.845
45442,2012-11-02 12시,4.845
45443,2012-11-02 13시,4.835
45444,2012-11-02 14시,4.825
45445,2012-11-02 15시,4.825
45446,2012-11-02 16시,4.835
45447,2012-11-02 17시,4.835
45448,2012-11-02 18시,4.835
45449,2012-11-02 19시,4.865
45450,2012-11-02 20시,4.865
45451,2012-11-02 21시,4.865
45452,2012-11-02 22시,4.855
45453,2012-11-02 23시,4.855
45454,2012-11-02 24시,4.845
45455,2012-11-03 01시,4.835
45456,2012-11-03 02시,4.835
45457,2012-11-03 03시,4.835
45458,2012-11-03 04시,4.835
45459,2012-11-03 05시,4.835
45460,2012-11-03 06시,4.835
45461,2012-11-03 07시,4.835
45462,2012-11-03 08시,4.835
45463,2012-11-03 09시,4.835
45464,2012-11-03 10시,4.835
45465,2012-11-03 11시,4.835
45466,2012-11-03 12시,4.835
45467,2012-11-03 13시,4.835
45468,2012-11-03 14시,4.845
45469,2012-11-03 15시,4.845
45470,2012-11-03 16시,4.845
45471,2012-11-03 17시,4.845
45472,2012-11-03 18시,4.845
45473,2012-11-03 19시,4.835
45474,2012-11-03 20시,4.825
45475,2012-11-03 21시,4.825
45476,2012-11-03 22시,4.825
45477,2012-11-03 23시,4.825
45478,2012-11-03 24시,4.845
45479,2012-11-04 01시,4.845
45480,2012-11-04 02시,4.845
45481,2012-11-04 03시,4.845
45482,2012-11-04 04시,4.845
45483,2012-11-04 05시,4.845
45484,2012-11-04 06시,4.845
45485,2012-11-04 07시,4.845
45486,2012-11-04 08시,4.845
45487,2012-11-04 09시,4.845
45488,2012-11-04 10시,4.845
45489,2012-11-04 11시,4.845
45490,2012-11-04 12시,4.845
45491,2012-11-04 13시,4.845
45492,2012-11-04 14시,4.845
45493,2012-11-04 15시,4.845
45494,2012-11-04 16시,4.845
45495,2012-11-04 17시,4.845
45496,2012-11-04 18시,4.845
45497,2012-11-04 19시,4.845
45498,2012-11-04 20시,4.845
45499,2012-11-04 21시,4.845
45500,2012-11-04 22시,4.845
45501,2012-11-04 23시,4.845
45502,2012-11-04 24시,4.845
45503,2012-11-05 01시,4.845
45504,2012-11-05 02시,4.845
45505,2012-11-05 03시,4.845
45506,2012-11-05 04시,4.845
45507,2012-11-05 05시,4.845
45508,2012-11-05 06시,4.845
45509,2012-11-05 07시,4.845
45510,2012-11-05 08시,4.845
45511,2012-11-05 09시,4.845
45512,2012-11-05 10시,4.845
45513,2012-11-05 11시,4.845
45514,2012-11-05 12시,4.845
45515,2012-11-05 13시,4.845
45516,2012-11-05 14시,4.845
45517,2012-11-05 15시,4.845
45518,2012-11-05 16시,4.845
45519,2012-11-05 17시,4.845
45520,2012-11-05 18시,4.835
45521,2012-11-05 19시,4.835
45522,2012-11-05 20시,4.835
45523,2012-11-05 21시,4.835
45524,2012-11-05 22시,4.835
45525,2012-11-05 23시,4.835
45526,2012-11-05 24시,4.835
45527,2012-11-06 01시,4.835
45528,2012-11-06 02시,4.835
45529,2012-11-06 03시,4.835
45530,2012-11-06 04시,4.835
45531,2012-11-06 05시,4.835
45532,2012-11-06 06시,4.835
45533,2012-11-06 07시,4.835
45534,2012-11-06 08시,4.835
45535,2012-11-06 09시,4.835
45536,2012-11-06 10시,4.835
45537,2012-11-06 11시,4.835
45538,2012-11-06 12시,4.835
45539,2012-11-06 13시,4.835
45540,2012-11-06 14시,4.835
45541,2012-11-06 15시,4.835
45542,2012-11-06 16시,4.835
45543,2012-11-06 17시,4.835
45544,2012-11-06 18시,4.835
45545,2012-11-06 19시,4.825
45546,2012-11-06 20시,4.825
45547,2012-11-06 21시,4.825
45548,2012-11-06 22시,4.825
45549,2012-11-06 23시,4.825
45550,2012-11-06 24시,4.825
45551,2012-11-07 01시,4.825
45552,2012-11-07 02시,4.825
45553,2012-11-07 03시,4.825
45554,2012-11-07 04시,4.825
45555,2012-11-07 05시,4.825
45556,2012-11-07 06시,4.825
45557,2012-11-07 07시,4.825
45558,2012-11-07 08시,4.825
45559,2012-11-07 09시,4.825
45560,2012-11-07 10시,4.825
45561,2012-11-07 11시,4.825
45562,2012-11-07 12시,4.825
45563,2012-11-07 13시,4.825
45564,2012-11-07 14시,4.825
45565,2012-11-07 15시,4.825
45566,2012-11-07 16시,4.825
45567,2012-11-07 17시,4.825
45568,2012-11-07 18시,4.815
45569,2012-11-07 19시,4.815
45570,2012-11-07 20시,4.815
45571,2012-11-07 21시,4.825
45572,2012-11-07 22시,4.825
45573,2012-11-07 23시,4.825
45574,2012-11-07 24시,4.835
45575,2012-11-08 01시,4.845
45576,2012-11-08 02시,4.845
45577,2012-11-08 03시,4.845
45578,2012-11-08 04시,4.845
45579,2012-11-08 05시,4.845
45580,2012-11-08 06시,4.845
45581,2012-11-08 07시,4.845
45582,2012-11-08 08시,4.845
45583,2012-11-08 09시,4.845
45584,2012-11-08 10시,4.845
45585,2012-11-08 11시,4.845
45586,2012-11-08 12시,4.845
45587,2012-11-08 13시,4.845
45588,2012-11-08 14시,4.845
45589,2012-11-08 15시,4.845
45590,2012-11-08 16시,4.845
45591,2012-11-08 17시,4.845
45592,2012-11-08 18시,4.845
45593,2012-11-08 19시,4.845
45594,2012-11-08 20시,4.845
45595,2012-11-08 21시,4.845
45596,2012-11-08 22시,4.845
45597,2012-11-08 23시,4.845
45598,2012-11-08 24시,4.845
45599,2012-11-09 01시,4.835
45600,2012-11-09 02시,4.835
45601,2012-11-09 03시,4.835
45602,2012-11-09 04시,4.835
45603,2012-11-09 05시,4.825
45604,2012-11-09 06시,4.825
45605,2012-11-09 07시,4.825
45606,2012-11-09 08시,4.825
45607,2012-11-09 09시,4.825
45608,2012-11-09 10시,4.825
45609,2012-11-09 11시,4.825
45610,2012-11-09 12시,4.825
45611,2012-11-09 13시,4.825
45612,2012-11-09 14시,4.825
45613,2012-11-09 15시,4.825
45614,2012-11-09 16시,4.825
45615,2012-11-09 17시,4.84
45616,2012-11-09 18시,4.825
45617,2012-11-09 19시,4.825
45618,2012-11-09 20시,4.825
45619,2012-11-09 21시,4.825
45620,2012-11-09 22시,4.825
45621,2012-11-09 23시,4.835
45622,2012-11-09 24시,4.835
45623,2012-11-10 01시,4.835
45624,2012-11-10 02시,4.835
45625,2012-11-10 03시,4.835
45626,2012-11-10 04시,4.835
45627,2012-11-10 05시,4.835
45628,2012-11-10 06시,4.835
45629,2012-11-10 07시,4.835
45630,2012-11-10 08시,4.835
45631,2012-11-10 09시,4.825
45632,2012-11-10 10시,4.825
45633,2012-11-10 11시,4.825
45634,2012-11-10 12시,4.825
45635,2012-11-10 13시,4.825
45636,2012-11-10 14시,4.815
45637,2012-11-10 15시,4.815
45638,2012-11-10 16시,4.815
45639,2012-11-10 17시,4.815
45640,2012-11-10 18시,4.815
45641,2012-11-10 19시,4.815
45642,2012-11-10 20시,4.815
45643,2012-11-10 21시,4.815
45644,2012-11-10 22시,4.815
45645,2012-11-10 23시,4.825
45646,2012-11-10 24시,4.825
45647,2012-11-11 01시,4.825
45648,2012-11-11 02시,4.825
45649,2012-11-11 03시,4.825
45650,2012-11-11 04시,4.825
45651,2012-11-11 05시,4.825
45652,2012-11-11 06시,4.825
45653,2012-11-11 07시,4.825
45654,2012-11-11 08시,4.835
45655,2012-11-11 09시,4.855
45656,2012-11-11 10시,4.855
45657,2012-11-11 11시,4.855
45658,2012-11-11 12시,4.855
45659,2012-11-11 13시,4.855
45660,2012-11-11 14시,4.855
45661,2012-11-11 15시,4.855
45662,2012-11-11 16시,4.855
45663,2012-11-11 17시,4.855
45664,2012-11-11 18시,4.845
45665,2012-11-11 19시,4.835
45666,2012-11-11 20시,4.825
45667,2012-11-11 21시,4.825
45668,2012-11-11 22시,4.825
45669,2012-11-11 23시,4.815
45670,2012-11-11 24시,4.815
45671,2012-11-12 01시,4.815
45672,2012-11-12 02시,4.805
45673,2012-11-12 03시,4.795
45674,2012-11-12 04시,4.785
45675,2012-11-12 05시,4.785
45676,2012-11-12 06시,4.775
45677,2012-11-12 07시,4.775
45678,2012-11-12 08시,4.765
45679,2012-11-12 09시,4.765
45680,2012-11-12 10시,4.765
45681,2012-11-12 11시,4.765
45682,2012-11-12 12시,4.765
45683,2012-11-12 13시,4.765
45684,2012-11-12 14시,4.765
45685,2012-11-12 15시,4.765
45686,2012-11-12 16시,4.765
45687,2012-11-12 17시,4.775
45688,2012-11-12 18시,4.785
45689,2012-11-12 19시,4.795
45690,2012-11-12 20시,4.815
45691,2012-11-12 21시,4.835
45692,2012-11-12 22시,4.845
45693,2012-11-12 23시,4.845
45694,2012-11-12 24시,4.855
45695,2012-11-13 01시,4.865
45696,2012-11-13 02시,4.865
45697,2012-11-13 03시,4.865
45698,2012-11-13 04시,4.865
45699,2012-11-13 05시,4.855
45700,2012-11-13 06시,4.845
45701,2012-11-13 07시,4.835
45702,2012-11-13 08시,4.825
45703,2012-11-13 09시,4.815
45704,2012-11-13 10시,4.805
45705,2012-11-13 11시,4.795
45706,2012-11-13 12시,4.795
45707,2012-11-13 13시,4.785
45708,2012-11-13 14시,4.775
45709,2012-11-13 15시,4.745
45710,2012-11-13 16시,4.745
45711,2012-11-13 17시,4.735
45712,2012-11-13 18시,4.715
45713,2012-11-13 19시,4.695
45714,2012-11-13 20시,4.675
45715,2012-11-13 21시,4.645
45716,2012-11-13 22시,4.615
45717,2012-11-13 23시,4.586
45718,2012-11-13 24시,4.556
45719,2012-11-14 01시,4.496
45720,2012-11-14 02시,4.446
45721,2012-11-14 03시,4.396
45722,2012-11-14 04시,4.366
45723,2012-11-14 05시,4.346
45724,2012-11-14 06시,4.326
45725,2012-11-14 07시,4.316
45726,2012-11-14 08시,4.296
45727,2012-11-14 09시,4.276
45728,2012-11-14 10시,4.266
45729,2012-11-14 11시,4.246
45730,2012-11-14 12시,4.226
45731,2012-11-14 13시,4.206
45732,2012-11-14 14시,4.186
45733,2012-11-14 15시,4.176
45734,2012-11-14 16시,4.146
45735,2012-11-14 17시,4.086
45736,2012-11-14 18시,4.046
45737,2012-11-14 19시,4.016
45738,2012-11-14 20시,3.986
45739,2012-11-14 21시,3.956
45740,2012-11-14 22시,3.946
45741,2012-11-14 23시,3.906
45742,2012-11-14 24시,3.896
45743,2012-11-15 01시,3.86
45744,2012-11-15 02시,3.85
45745,2012-11-15 03시,3.82
45746,2012-11-15 04시,3.82
45747,2012-11-15 05시,3.79
45748,2012-11-15 06시,3.78
45749,2012-11-15 07시,3.76
45750,2012-11-15 08시,3.75
45751,2012-11-15 09시,3.72
45752,2012-11-15 10시,3.72
45753,2012-11-15 11시,3.7
45754,2012-11-15 12시,3.69
45755,2012-11-15 13시,3.69
45756,2012-11-15 14시,3.68
45757,2012-11-15 15시,3.69
45758,2012-11-15 16시,3.68
45759,2012-11-15 17시,3.68
45760,2012-11-15 18시,3.67
45761,2012-11-15 19시,3.67
45762,2012-11-15 20시,3.67
45763,2012-11-15 21시,3.67
45764,2012-11-15 22시,3.67
45765,2012-11-15 23시,3.68
45766,2012-11-15 24시,3.69
45767,2012-11-16 01시,3.69
45768,2012-11-16 02시,3.7
45769,2012-11-16 03시,3.71
45770,2012-11-16 04시,3.73
45771,2012-11-16 05시,3.73
45772,2012-11-16 06시,3.72
45773,2012-11-16 07시,3.72
45774,2012-11-16 08시,3.71
45775,2012-11-16 09시,3.68
45776,2012-11-16 10시,3.68
45777,2012-11-16 11시,3.7
45778,2012-11-16 12시,3.7
45779,2012-11-16 13시,3.7
45780,2012-11-16 14시,3.69
45781,2012-11-16 15시,3.69
45782,2012-11-16 16시,3.69
45783,2012-11-16 17시,3.7
45784,2012-11-16 18시,3.7
45785,2012-11-16 19시,3.72
45786,2012-11-16 20시,3.72
45787,2012-11-16 21시,3.72
45788,2012-11-16 22시,3.72
45789,2012-11-16 23시,3.72
45790,2012-11-16 24시,3.72
45791,2012-11-17 01시,3.7
45792,2012-11-17 02시,3.7
45793,2012-11-17 03시,3.7
45794,2012-11-17 04시,3.71
45795,2012-11-17 05시,3.71
45796,2012-11-17 06시,3.73
45797,2012-11-17 07시,3.73
45798,2012-11-17 08시,3.73
45799,2012-11-17 09시,3.72
45800,2012-11-17 10시,3.72
45801,2012-11-17 11시,3.71
45802,2012-11-17 12시,3.71
45803,2012-11-17 13시,3.7
45804,2012-11-17 14시,3.7
45805,2012-11-17 15시,3.7
45806,2012-11-17 16시,3.7
45807,2012-11-17 17시,3.71
45808,2012-11-17 18시,3.74
45809,2012-11-17 19시,3.74
45810,2012-11-17 20시,3.74
45811,2012-11-17 21시,3.74
45812,2012-11-17 22시,3.74
45813,2012-11-17 23시,3.74
45814,2012-11-17 24시,3.74
45815,2012-11-18 01시,3.74
45816,2012-11-18 02시,3.74
45817,2012-11-18 03시,3.75
45818,2012-11-18 04시,3.75
45819,2012-11-18 05시,3.75
45820,2012-11-18 06시,3.74
45821,2012-11-18 07시,3.74
45822,2012-11-18 08시,3.73
45823,2012-11-18 09시,3.73
45824,2012-11-18 10시,3.73
45825,2012-11-18 11시,3.74
45826,2012-11-18 12시,3.74
45827,2012-11-18 13시,3.74
45828,2012-11-18 14시,3.74
45829,2012-11-18 15시,3.75
45830,2012-11-18 16시,3.75
45831,2012-11-18 17시,3.75
45832,2012-11-18 18시,3.72
45833,2012-11-18 19시,3.71
45834,2012-11-18 20시,3.7
45835,2012-11-18 21시,3.7
45836,2012-11-18 22시,3.69
45837,2012-11-18 23시,3.69
45838,2012-11-18 24시,3.7
45839,2012-11-19 01시,3.706
45840,2012-11-19 02시,3.73
45841,2012-11-19 03시,3.73
45842,2012-11-19 04시,3.74
45843,2012-11-19 05시,3.75
45844,2012-11-19 06시,3.77
45845,2012-11-19 07시,3.77
45846,2012-11-19 08시,3.77
45847,2012-11-19 09시,3.77
45848,2012-11-19 10시,3.76
45849,2012-11-19 11시,3.75
45850,2012-11-19 12시,3.73
45851,2012-11-19 13시,3.71
45852,2012-11-19 14시,3.7
45853,2012-11-19 15시,3.69
45854,2012-11-19 16시,3.69
45855,2012-11-19 17시,3.69
45856,2012-11-19 18시,3.69
45857,2012-11-19 19시,3.69
45858,2012-11-19 20시,3.71
45859,2012-11-19 21시,3.71
45860,2012-11-19 22시,3.71
45861,2012-11-19 23시,3.71
45862,2012-11-19 24시,3.73
45863,2012-11-20 01시,3.74
45864,2012-11-20 02시,3.73
45865,2012-11-20 03시,3.73
45866,2012-11-20 04시,3.73
45867,2012-11-20 05시,3.73
45868,2012-11-20 06시,3.72
45869,2012-11-20 07시,3.73
45870,2012-11-20 08시,3.73
45871,2012-11-20 09시,3.73
45872,2012-11-20 10시,3.73
45873,2012-11-20 11시,3.73
45874,2012-11-20 12시,3.72
45875,2012-11-20 13시,3.71
45876,2012-11-20 14시,3.71
45877,2012-11-20 15시,3.71
45878,2012-11-20 16시,3.71
45879,2012-11-20 17시,3.71
45880,2012-11-20 18시,3.72
45881,2012-11-20 19시,3.73
45882,2012-11-20 20시,3.75
45883,2012-11-20 21시,3.75
45884,2012-11-20 22시,3.77
45885,2012-11-20 23시,3.77
45886,2012-11-20 24시,3.77
45887,2012-11-21 01시,3.75
45888,2012-11-21 02시,3.75
45889,2012-11-21 03시,3.74
45890,2012-11-21 04시,3.74
45891,2012-11-21 05시,3.72
45892,2012-11-21 06시,3.72
45893,2012-11-21 07시,3.72
45894,2012-11-21 08시,3.72
45895,2012-11-21 09시,3.72
45896,2012-11-21 10시,3.72
45897,2012-11-21 11시,3.72
45898,2012-11-21 12시,3.72
45899,2012-11-21 13시,3.72
45900,2012-11-21 14시,3.72
45901,2012-11-21 15시,3.72
45902,2012-11-21 16시,3.72
45903,2012-11-21 17시,3.72
45904,2012-11-21 18시,3.72
45905,2012-11-21 19시,3.72
45906,2012-11-21 20시,3.72
45907,2012-11-21 21시,3.73
45908,2012-11-21 22시,3.73
45909,2012-11-21 23시,3.74
45910,2012-11-21 24시,3.73
45911,2012-11-22 01시,3.73
45912,2012-11-22 02시,3.71
45913,2012-11-22 03시,3.71
45914,2012-11-22 04시,3.69
45915,2012-11-22 05시,3.69
45916,2012-11-22 06시,3.69
45917,2012-11-22 07시,3.69
45918,2012-11-22 08시,3.7
45919,2012-11-22 09시,3.71
45920,2012-11-22 10시,3.72
45921,2012-11-22 11시,3.72
45922,2012-11-22 12시,3.72
45923,2012-11-22 13시,3.72
45924,2012-11-22 14시,3.72
45925,2012-11-22 15시,3.71
45926,2012-11-22 16시,3.71
45927,2012-11-22 17시,3.71
45928,2012-11-22 18시,3.71
45929,2012-11-22 19시,3.72
45930,2012-11-22 20시,3.72
45931,2012-11-22 21시,3.72
45932,2012-11-22 22시,3.71
45933,2012-11-22 23시,3.71
45934,2012-11-22 24시,3.71
45935,2012-11-23 01시,3.706
45936,2012-11-23 02시,3.7
45937,2012-11-23 03시,3.71
45938,2012-11-23 04시,3.7
45939,2012-11-23 05시,3.7
45940,2012-11-23 06시,3.67
45941,2012-11-23 07시,3.68
45942,2012-11-23 08시,3.69
45943,2012-11-23 09시,3.71
45944,2012-11-23 10시,3.73
45945,2012-11-23 11시,3.72
45946,2012-11-23 12시,3.72
45947,2012-11-23 13시,3.72
45948,2012-11-23 14시,3.72
45949,2012-11-23 15시,3.71
45950,2012-11-23 16시,3.71
45951,2012-11-23 17시,3.72
45952,2012-11-23 18시,3.72
45953,2012-11-23 19시,3.71
45954,2012-11-23 20시,3.7
45955,2012-11-23 21시,3.7
45956,2012-11-23 22시,3.7
45957,2012-11-23 23시,3.7
45958,2012-11-23 24시,3.7
45959,2012-11-24 01시,3.7
45960,2012-11-24 02시,3.71
45961,2012-11-24 03시,3.71
45962,2012-11-24 04시,3.71
45963,2012-11-24 05시,3.71
45964,2012-11-24 06시,3.72
45965,2012-11-24 07시,3.72
45966,2012-11-24 08시,3.72
45967,2012-11-24 09시,3.72
45968,2012-11-24 10시,3.72
45969,2012-11-24 11시,3.74
45970,2012-11-24 12시,3.73
45971,2012-11-24 13시,3.74
45972,2012-11-24 14시,3.74
45973,2012-11-24 15시,3.74
45974,2012-11-24 16시,3.73
45975,2012-11-24 17시,3.72
45976,2012-11-24 18시,3.7
45977,2012-11-24 19시,3.69
45978,2012-11-24 20시,3.69
45979,2012-11-24 21시,3.68
45980,2012-11-24 22시,3.69
45981,2012-11-24 23시,3.69
45982,2012-11-24 24시,3.71
45983,2012-11-25 01시,3.71
45984,2012-11-25 02시,3.71
45985,2012-11-25 03시,3.72
45986,2012-11-25 04시,3.72
45987,2012-11-25 05시,3.73
45988,2012-11-25 06시,3.73
45989,2012-11-25 07시,3.73
45990,2012-11-25 08시,3.73
45991,2012-11-25 09시,3.73
45992,2012-11-25 10시,3.74
45993,2012-11-25 11시,3.74
45994,2012-11-25 12시,3.74
45995,2012-11-25 13시,3.74
45996,2012-11-25 14시,3.73
45997,2012-11-25 15시,3.72
45998,2012-11-25 16시,3.73
45999,2012-11-25 17시,3.75
46000,2012-11-25 18시,3.75
46001,2012-11-25 19시,3.75
46002,2012-11-25 20시,3.74
46003,2012-11-25 21시,3.74
46004,2012-11-25 22시,3.72
46005,2012-11-25 23시,3.71
46006,2012-11-25 24시,3.71
46007,2012-11-26 01시,3.7
46008,2012-11-26 02시,3.71
46009,2012-11-26 03시,3.71
46010,2012-11-26 04시,3.7
46011,2012-11-26 05시,3.69
46012,2012-11-26 06시,3.69
46013,2012-11-26 07시,3.71
46014,2012-11-26 08시,3.73
46015,2012-11-26 09시,3.74
46016,2012-11-26 10시,3.73
46017,2012-11-26 11시,3.73
46018,2012-11-26 12시,3.73
46019,2012-11-26 13시,3.72
46020,2012-11-26 14시,3.71
46021,2012-11-26 15시,3.7
46022,2012-11-26 16시,3.72
46023,2012-11-26 17시,3.74
46024,2012-11-26 18시,3.75
46025,2012-11-26 19시,3.76
46026,2012-11-26 20시,3.76
46027,2012-11-26 21시,3.75
46028,2012-11-26 22시,3.75
46029,2012-11-26 23시,3.74
46030,2012-11-26 24시,3.73
46031,2012-11-27 01시,3.72
46032,2012-11-27 02시,3.72
46033,2012-11-27 03시,3.71
46034,2012-11-27 04시,3.72
46035,2012-11-27 05시,3.74
46036,2012-11-27 06시,3.74
46037,2012-11-27 07시,3.74
46038,2012-11-27 08시,3.73
46039,2012-11-27 09시,3.72
46040,2012-11-27 10시,3.71
46041,2012-11-27 11시,3.7
46042,2012-11-27 12시,3.69
46043,2012-11-27 13시,3.7
46044,2012-11-27 14시,3.73
46045,2012-11-27 15시,3.74
46046,2012-11-27 16시,3.72
46047,2012-11-27 17시,3.72
46048,2012-11-27 18시,3.72
46049,2012-11-27 19시,3.71
46050,2012-11-27 20시,3.7
46051,2012-11-27 21시,3.71
46052,2012-11-27 22시,3.73
46053,2012-11-27 23시,3.74
46054,2012-11-27 24시,3.73
46055,2012-11-28 01시,3.73
46056,2012-11-28 02시,3.73
46057,2012-11-28 03시,3.72
46058,2012-11-28 04시,3.72
46059,2012-11-28 05시,3.74
46060,2012-11-28 06시,3.75
46061,2012-11-28 07시,3.74
46062,2012-11-28 08시,3.73
46063,2012-11-28 09시,3.73
46064,2012-11-28 10시,3.72
46065,2012-11-28 11시,3.72
46066,2012-11-28 12시,3.72
46067,2012-11-28 13시,3.73
46068,2012-11-28 14시,3.73
46069,2012-11-28 15시,3.71
46070,2012-11-28 16시,3.7
46071,2012-11-28 17시,3.7
46072,2012-11-28 18시,3.68
46073,2012-11-28 19시,3.67
46074,2012-11-28 20시,3.69
46075,2012-11-28 21시,3.72
46076,2012-11-28 22시,3.73
46077,2012-11-28 23시,3.73
46078,2012-11-28 24시,3.72
46079,2012-11-29 01시,3.72
46080,2012-11-29 02시,3.72
46081,2012-11-29 03시,3.72
46082,2012-11-29 04시,3.72
46083,2012-11-29 05시,3.73
46084,2012-11-29 06시,3.73
46085,2012-11-29 07시,3.73
46086,2012-11-29 08시,3.71
46087,2012-11-29 09시,3.71
46088,2012-11-29 10시,3.72
46089,2012-11-29 11시,3.72
46090,2012-11-29 12시,3.71
46091,2012-11-29 13시,3.71
46092,2012-11-29 14시,3.71
46093,2012-11-29 15시,3.7
46094,2012-11-29 16시,3.68
46095,2012-11-29 17시,3.68
46096,2012-11-29 18시,3.68
46097,2012-11-29 19시,3.66
46098,2012-11-29 20시,3.63
46099,2012-11-29 21시,3.63
46100,2012-11-29 22시,3.63
46101,2012-11-29 23시,3.62
46102,2012-11-29 24시,3.6
