Unnamed: 0,수위,총유입량,총방류량
7584,5.14,1357.764,1423.708
7585,5.09,1237.176,1402.093
7586,5.04,1210.067,1374.984
7587,5.02,1296.725,1362.697
7588,5.0,1282.745,1348.717
7589,4.99,1274.69,1334.94
7590,4.98,1189.925,1250.203
7591,4.97,1131.18,1191.43
7592,4.97,1183.505,1183.505
7593,4.99,1007.757,887.229
7594,5.04,1097.819,905.625
7595,5.06,985.079,919.135
7596,5.06,921.417,921.417
7597,5.09,856.594,757.622
7598,5.11,770.835,704.891
7599,5.11,677.513,677.513
7600,5.11,709.341,709.341
7601,5.12,740.681,707.681
7602,5.12,712.021,712.021
7603,5.12,711.185,711.185
7604,5.16,853.347,721.43
7605,5.2,880.304,748.36
7606,5.22,899.464,833.492
7607,5.22,850.735,850.735
7608,5.22,851.583,851.583
7609,5.22,851.67,851.67
7610,5.21,816.21,849.21
7611,5.21,844.802,844.802
7612,5.2,807.151,840.123
7613,5.2,838.626,838.626
7614,5.19,804.395,837.367
7615,5.19,832.843,832.843
7616,5.18,799.401,832.401
7617,5.18,815.592,815.592
7618,5.18,802.573,802.573
7619,5.18,803.544,803.544
7620,5.17,791.136,824.108
7621,5.14,716.056,815.0
7622,5.1,661.512,793.456
7623,5.08,707.079,773.051
7624,5.07,731.889,764.861
7625,5.05,693.096,759.068
7626,5.04,722.575,755.547
7627,5.03,711.43,744.43
7628,5.03,602.716,602.716
7629,5.03,602.892,602.892
7630,5.03,604.021,604.021
7631,5.04,640.814,607.814
7632,5.05,645.331,612.359
7633,5.07,649.019,583.047
7634,5.09,550.15,484.178
7635,5.1,575.778,542.806
7636,5.1,561.453,561.453
7637,5.1,562.574,562.574
7638,5.11,599.08,566.108
7639,5.11,568.15,568.15
7640,5.11,567.824,567.824
7641,5.11,567.672,567.672
7642,5.11,567.53,567.53
7643,5.11,566.785,566.785
7644,5.11,566.514,566.514
7645,5.11,565.938,565.938
7646,5.11,565.51,565.51
7647,5.09,493.884,559.828
7648,5.09,397.408,397.408
7649,5.09,380.112,380.112
7650,5.06,446.006,544.978
7651,5.05,514.383,547.355
7652,5.04,512.962,545.934
7653,5.03,509.91,542.91
7654,5.01,472.54,538.512
7655,5.0,499.685,532.657
7656,4.99,467.202,527.452
7657,4.97,398.832,519.36
7658,4.95,391.86,512.36
7659,4.94,444.686,504.964
7660,4.93,439.368,499.618
7661,4.92,433.83,494.08
7662,4.91,428.005,488.283
7663,4.9,423.806,484.056
7664,4.9,526.855,526.855
7665,4.88,554.865,675.393
7666,4.86,543.998,664.498
7667,4.83,470.45,651.228
7668,4.8,450.292,631.07
7669,4.78,493.829,614.357
7670,4.76,404.985,525.485
7671,4.76,182.93,182.93
7672,4.78,305.476,184.976
7673,4.8,308.034,187.506
7674,4.84,432.078,191.05
7675,4.88,439.096,198.068
7676,4.92,445.723,204.667
7677,4.95,391.118,210.34
7678,4.98,396.688,215.938
7679,5.01,457.026,303.526
7680,5.03,439.703,373.731
7681,5.04,411.492,378.492
7682,5.05,415.73,382.758
7683,5.06,418.212,385.24
7684,5.06,385.92,385.92
7685,5.06,385.0,385.0
7686,5.06,384.627,384.627
7687,5.07,418.69,385.69
7688,5.07,386.443,386.443
7689,5.07,386.305,386.305
7690,5.07,386.575,386.575
7691,5.07,386.738,386.738
7692,5.07,387.38,387.38
7693,5.06,353.383,386.383
7694,5.05,351.406,384.378
7695,5.04,348.72,381.692
7696,5.04,358.607,358.607
7697,5.04,357.483,357.483
7698,5.03,324.416,357.416
7699,5.03,354.573,354.573
7700,5.03,354.48,354.48
7701,5.03,354.692,354.692
7702,5.03,354.572,354.572
7703,5.03,354.708,354.708
7704,5.03,354.772,354.772
7705,5.03,355.265,355.265
7706,5.03,355.228,355.228
7707,5.03,354.97,354.97
7708,5.03,354.435,354.435
7709,5.03,354.623,354.623
7710,5.03,353.998,353.998
7711,5.03,354.193,354.193
7712,5.03,354.138,354.138
7713,5.03,353.448,353.448
7714,5.03,353.087,353.087
7715,5.03,352.963,352.963
7716,5.03,353.492,353.492
7717,5.03,353.788,353.788
7718,5.03,354.088,354.088
7719,5.03,354.577,354.577
7720,5.03,354.252,354.252
7721,5.03,354.072,354.072
7722,5.04,387.345,354.345
7723,5.04,357.658,357.658
7724,5.04,357.317,357.317
7725,5.04,357.438,357.438
7726,5.04,357.577,357.577
7727,5.04,357.81,357.81
7728,5.04,357.743,357.743
7729,5.04,358.172,358.172
7730,5.04,357.678,357.678
7731,5.04,358.022,358.022
7732,5.04,357.913,357.913
7733,5.04,357.403,357.403
7734,5.04,357.232,357.232
7735,5.04,357.297,357.297
7736,5.04,356.708,356.708
7737,5.06,319.84,253.896
7738,5.08,268.71,202.738
7739,5.09,240.35,207.35
7740,5.13,346.822,214.905
7741,5.2,505.556,274.667
7742,5.21,631.56,598.588
7743,5.21,819.31,819.31
7744,5.21,876.384,876.384
7745,5.18,758.238,857.182
7746,5.15,709.468,808.412
7747,5.11,665.174,797.118
7748,5.08,682.124,781.068
7749,5.06,707.088,773.06
7750,5.05,616.249,649.221
7751,5.05,607.982,607.982
7752,5.04,552.447,585.419
7753,5.03,547.554,580.554
7754,5.03,578.654,578.654
7755,5.03,592.47,592.47
7756,5.02,569.646,602.618
7757,5.02,599.95,599.95
7758,5.02,599.935,599.935
7759,5.02,535.639,535.639
7760,5.02,531.579,531.579
7761,5.03,368.797,335.825
7762,5.04,356.179,323.179
7763,5.04,364.682,364.682
7764,5.04,359.91,359.91
7765,5.05,510.299,477.327
7766,5.05,543.565,543.565
7767,5.04,511.144,544.116
7768,5.03,426.37,459.37
7769,5.05,209.506,143.534
7770,5.08,250.204,151.26
7771,5.08,461.582,461.582
7772,5.05,612.622,711.566
7773,5.04,673.659,706.631
7774,5.01,602.181,701.153
7775,4.97,474.614,688.364
7776,4.92,357.845,659.123
7777,4.88,332.42,573.476
7778,4.85,263.909,444.659
7779,4.82,248.858,429.636
7780,4.79,207.556,388.334
7781,4.79,252.775,252.775
7782,4.79,253.483,253.483
7783,4.79,254.139,254.139
7784,4.8,294.01,233.76
7785,4.83,313.83,133.052
7786,4.86,313.765,132.987
7787,4.88,253.567,133.067
7788,4.91,313.805,133.027
7789,4.94,313.835,133.057
7790,4.97,305.985,125.207
7791,5.0,295.913,115.135
7792,5.03,220.894,121.95
7793,5.06,244.401,145.457
7794,5.09,250.811,151.839
7795,5.12,244.153,145.209
7796,5.13,188.819,155.847
7797,5.15,231.32,165.348
7798,5.17,264.118,198.146
7799,5.19,324.478,258.506
7800,5.2,343.914,310.942
7801,5.21,354.704,321.732
7802,5.22,362.233,329.233
7803,5.22,392.97,392.97
7804,5.21,354.526,387.526
7805,5.2,350.321,383.293
7806,5.19,359.702,392.674
7807,5.18,354.566,387.566
7808,5.17,347.37,380.342
7809,5.16,341.673,374.673
7810,5.15,319.434,352.406
7811,5.14,274.972,307.944
7812,5.14,251.134,251.134
7813,5.14,252.192,252.192
7814,5.13,217.675,250.675
7815,5.13,217.504,217.504
7816,5.13,187.897,187.897
7817,5.13,192.133,192.133
7818,5.13,208.344,208.344
7819,5.13,402.305,402.305
7820,5.12,358.738,391.71
7821,5.11,353.036,386.036
7822,5.09,378.693,444.637
7823,5.05,400.035,531.979
7824,5.03,458.146,524.118
7825,5.01,454.272,520.244
7826,4.97,363.97,577.72
7827,4.93,315.082,556.11
7828,4.9,355.436,536.214
7829,4.87,337.42,518.198
7830,4.83,256.93,497.958
7831,4.8,192.766,373.544
7832,4.79,238.7,298.95
7833,4.78,183.035,243.313
7834,4.77,54.942,115.192
7835,4.77,115.07,115.07
7836,4.77,114.987,114.987
7837,4.78,175.232,114.982
7838,4.8,235.543,115.015
7839,4.81,163.847,103.597
7840,4.83,201.101,80.573
7841,4.85,201.128,80.6
7842,4.87,224.848,104.348
7843,4.88,213.89,153.64
7844,4.9,291.712,171.184
7845,4.91,233.142,172.892
7846,4.93,295.382,174.854
7847,4.94,236.579,176.329
7848,4.95,238.14,177.862
7849,4.97,300.51,180.01
7850,4.98,241.997,181.747
7851,4.99,243.456,183.178
7852,5.0,244.939,184.689
7853,5.01,220.343,187.371
7854,5.02,223.409,190.409
7855,5.03,225.815,192.843
7856,5.04,228.41,195.41
7857,5.05,231.019,198.047
7858,5.05,199.625,199.625
7859,5.05,200.063,200.063
7860,5.06,236.02,203.048
7861,5.06,203.277,203.277
7862,5.06,203.257,203.257
7863,5.07,220.333,187.333
7864,5.07,181.844,181.844
7865,5.07,182.173,182.173
7866,5.07,182.165,182.165
7867,5.07,182.435,182.435
7868,5.07,182.245,182.245
7869,5.07,182.233,182.233
7870,5.07,181.916,181.916
7871,5.07,182.005,182.005
7872,5.07,181.572,181.572
7873,5.07,181.607,181.607
7874,5.07,181.523,181.523
7875,5.07,181.516,181.516
7876,5.07,181.52,181.52
7877,5.07,181.277,181.277
7878,5.07,181.385,181.385
7879,5.07,181.038,181.038
7880,5.07,181.39,181.39
7881,5.07,181.325,181.325
7882,5.07,181.295,181.295
7883,5.07,181.265,181.265
7884,5.08,215.321,182.349
7885,5.08,184.392,184.392
7886,5.09,217.537,184.537
7887,5.09,187.063,187.063
7888,5.1,220.314,187.342
7889,5.1,190.075,190.075
7890,5.11,227.119,194.147
7891,5.12,232.226,199.226
7892,5.13,238.249,205.277
7893,5.14,241.926,208.926
7894,5.14,211.255,211.255
7895,5.15,247.574,214.602
7896,5.15,216.144,216.144
7897,5.15,216.256,216.256
7898,5.16,252.9,219.928
7899,5.16,221.225,221.225
7900,5.16,221.029,221.029
7901,5.17,255.648,222.648
7902,5.17,226.224,226.224
7903,5.17,225.91,225.91
7904,5.17,226.061,226.061
7905,5.17,225.813,225.813
7906,5.17,226.088,226.088
7907,5.17,226.156,226.156
7908,5.17,226.437,226.437
7909,5.17,232.88,232.88
7910,5.16,221.6,254.6
7911,5.16,251.743,251.743
7912,5.15,216.198,249.17
7913,5.15,240.635,240.635
7914,5.15,198.433,198.433
7915,5.15,235.204,235.204
7916,5.15,272.368,272.368
7917,5.15,273.262,273.262
7918,5.15,273.51,273.51
7919,5.15,273.742,273.742
7920,5.15,273.86,273.86
7921,5.15,273.885,273.885
7922,5.15,273.967,273.967
7923,5.14,238.728,271.7
7924,5.13,231.346,264.346
7925,5.13,263.304,263.304
7926,5.13,263.158,263.158
7927,5.13,263.106,263.106
7928,5.13,262.985,262.985
7929,5.12,227.081,260.053
7930,5.11,221.875,254.875
7931,5.1,216.776,249.748
7932,5.1,246.738,246.738
7933,5.09,188.116,221.088
7934,5.09,214.037,214.037
7935,5.09,214.165,214.165
7936,5.08,180.019,213.019
7937,5.07,176.192,209.164
7938,5.07,233.516,233.516
7939,5.1,339.699,240.755
7940,5.11,364.496,331.524
7941,5.11,355.728,355.728
7942,5.11,354.693,354.693
7943,5.12,389.266,356.266
7944,5.14,433.876,367.904
7945,5.13,336.239,369.239
7946,5.1,245.641,344.585
7947,5.1,264.245,264.245
7948,5.1,262.295,262.295
7949,5.09,229.136,262.108
7950,5.08,224.333,257.333
7951,5.08,255.78,255.78
7952,5.1,322.648,256.676
7953,5.13,333.453,234.509
7954,5.15,305.271,239.299
7955,5.12,134.206,233.15
7956,5.11,189.672,222.672
7957,5.11,221.617,221.617
7958,5.11,221.891,221.891
7959,5.1,185.203,218.175
7960,5.09,181.672,214.644
7961,5.09,214.487,214.487
7962,5.08,181.325,214.325
7963,5.08,211.981,211.981
7964,5.08,211.867,211.867
7965,5.08,211.965,211.965
7966,5.08,212.193,212.193
7967,5.07,178.377,211.349
7968,5.07,209.554,209.554
7969,5.07,209.649,209.649
7970,5.07,209.763,209.763
7971,5.07,209.37,209.37
7972,5.07,209.303,209.303
7973,5.07,209.065,209.065
7974,5.07,208.788,208.788
7975,5.08,243.023,210.051
7976,5.1,280.41,214.438
7977,5.11,253.206,220.234
7978,5.12,258.549,225.549
7979,5.13,264.62,231.648
7980,5.14,270.68,237.68
7981,5.15,276.173,243.201
7982,5.15,243.93,243.93
7983,5.15,370.395,370.395
7984,5.07,766.136,1029.997
7985,5.02,1191.93,1356.847
7986,5.02,1196.725,1196.725
7987,5.19,848.198,287.476
7988,5.3,673.82,311.014
7989,5.24,119.346,317.235
7990,5.2,131.595,263.539
7991,5.21,275.722,242.75
7992,5.21,264.554,264.554
7993,5.2,246.764,279.736
7994,5.19,237.656,270.628
7995,5.19,268.956,268.956
7996,5.19,268.68,268.68
7997,5.19,268.42,268.42
7998,5.19,268.053,268.053
7999,5.18,232.288,265.288
8000,5.18,261.418,261.418
8001,5.17,224.413,257.385
8002,5.17,256.145,256.145
8003,5.16,218.197,251.197
8004,5.16,251.71,251.71
8005,5.15,215.168,248.14
8006,5.14,212.812,245.784
8007,5.13,207.371,240.371
8008,5.11,166.023,231.995
8009,5.09,102.162,168.106
8010,5.08,30.76,63.76
8011,5.08,58.865,58.865
8012,5.07,10.95,43.922
8013,5.07,35.362,35.362
8014,5.07,35.347,35.347
8015,5.07,35.363,35.363
8016,5.08,68.549,35.577
8017,5.08,38.233,38.233
8018,5.09,73.162,40.162
8019,5.09,40.963,40.963
8020,5.09,40.977,40.977
8021,5.1,75.524,42.552
8022,5.1,43.685,43.685
8023,5.1,43.615,43.615
8024,5.11,78.386,45.414
8025,5.11,48.812,48.812
8026,5.11,48.61,48.61
8027,5.12,92.318,59.318
8028,5.12,139.221,139.221
8029,5.12,139.23,139.23
8030,5.12,139.281,139.281
8031,5.12,139.132,139.132
8032,5.12,139.198,139.198
8033,5.12,139.192,139.192
8034,5.12,139.342,139.342
8035,5.11,102.866,135.866
8036,5.11,134.065,134.065
8037,5.11,134.111,134.111
8038,5.11,134.158,134.158
8039,5.11,134.034,134.034
8040,5.11,134.055,134.055
8041,5.11,134.265,134.265
8042,5.11,134.235,134.235
8043,5.11,134.078,134.078
8044,5.11,134.073,134.073
8045,5.11,134.032,134.032
8046,5.11,134.015,134.015
8047,5.11,133.994,133.994
8048,5.12,162.811,129.811
8049,5.13,165.138,132.166
8050,5.13,135.802,135.802
8051,5.15,205.816,139.844
8052,5.18,268.313,169.369
8053,5.18,218.71,218.71
8054,5.18,233.393,233.393
8055,5.18,255.993,255.993
8056,5.19,291.877,258.877
8057,5.19,261.305,261.305
8058,5.19,261.3,261.3
8059,5.19,261.38,261.38
8060,5.19,261.213,261.213
8061,5.19,260.942,260.942
8062,5.2,295.411,262.439
8063,5.2,332.188,332.188
8064,5.2,348.069,348.069
8065,5.2,377.29,377.29
8066,5.2,376.95,376.95
8067,5.2,375.969,375.969
8068,5.2,403.795,403.795
8069,5.18,343.537,409.509
8070,5.18,404.003,404.003
8071,5.17,366.701,399.673
8072,5.16,361.1,394.1
8073,5.15,364.925,397.897
8074,5.15,397.984,397.984
8075,5.14,362.06,395.032
8076,5.11,286.457,385.429
8077,5.08,271.582,370.526
8078,5.07,330.918,363.89
8079,5.07,363.755,363.755
8080,5.07,364.838,364.838
8081,5.06,332.786,365.786
8082,5.04,274.063,340.007
8083,5.03,279.63,312.63
8084,5.02,277.221,310.193
8085,5.0,221.416,287.388
8086,4.99,173.549,233.799
8087,4.99,232.432,232.432
8088,4.98,169.292,229.57
8089,4.97,149.487,209.737
8090,4.97,203.595,203.595
8091,4.97,203.56,203.56
8092,4.97,203.458,203.458
8093,4.96,140.711,200.961
8094,4.95,243.29,303.54
8095,4.94,278.695,338.973
8096,4.93,343.246,403.496
8097,4.9,246.791,427.569
8098,4.9,152.035,152.035
8099,4.89,87.55,147.8
8100,4.88,87.697,147.975
8101,4.88,147.92,147.92
8102,4.88,70.745,70.745
8103,4.91,221.09,40.312
8104,4.92,84.666,24.388
8105,4.94,143.332,22.832
8106,4.99,341.347,40.041
8107,5.03,200.985,41.791
8108,5.07,175.737,43.793
8109,5.1,192.48,93.536
8110,5.12,190.966,124.994
8111,5.15,236.8,137.856
8112,5.15,145.405,145.405
8113,5.16,183.007,150.035
8114,5.18,223.243,157.271
8115,5.19,195.238,162.238
8116,5.19,165.991,165.991
8117,5.2,204.385,171.413
8118,5.21,215.195,182.223
8119,5.21,223.088,223.088
8120,5.21,255.613,255.613
8121,5.21,255.584,255.584
8122,5.21,255.684,255.684
8123,5.21,255.862,255.862
8124,5.2,219.458,252.43
8125,5.2,249.187,249.187
8126,5.2,249.462,249.462
8127,5.2,252.645,252.645
8128,5.18,336.528,402.5
8129,5.19,311.099,278.099
8130,5.22,390.812,291.868
8131,5.22,301.154,301.154
8132,5.22,301.102,301.102
8133,5.23,334.996,302.024
8134,5.23,307.508,307.508
8135,5.23,307.517,307.517
8136,5.22,272.914,305.886
8137,5.2,226.896,292.868
8138,5.19,251.367,284.339
8139,5.18,246.955,279.955
8140,5.17,240.478,273.45
8141,5.16,177.778,210.778
8142,5.16,153.967,153.967
8143,5.16,153.877,153.877
8144,5.16,153.947,153.947
8145,5.16,153.858,153.858
8146,5.17,97.915,64.915
8147,5.18,101.908,68.936
8148,5.16,0.0,64.464
8149,5.16,60.25,60.25
8150,5.17,94.798,61.798
8151,5.17,65.41,65.41
8152,5.18,98.984,66.012
8153,5.22,248.458,116.514
8154,5.25,296.56,197.616
8155,5.27,658.889,592.917
8156,5.25,738.655,804.627
8157,5.29,1097.304,965.36
8158,5.28,1308.407,1341.407
8159,5.26,1258.804,1324.776
8160,5.24,1243.214,1309.158
8161,5.22,1204.306,1270.278
8162,5.21,1138.348,1171.348
8163,5.22,947.948,914.948
8164,5.24,828.827,762.855
8165,5.21,685.759,784.731
8166,5.19,672.622,738.566
8167,5.19,636.195,636.195
8168,5.2,790.594,757.622
8169,5.2,884.602,884.602
8170,5.19,848.795,881.767
8171,5.19,879.463,879.463
8172,5.19,879.585,879.585
8173,5.18,847.923,880.923
8174,5.12,456.216,654.105
8175,5.1,285.021,350.993
8176,5.09,228.211,261.183
8177,5.09,194.765,194.765
8178,5.11,228.222,162.278
8179,5.13,241.293,175.321
8180,5.16,280.788,181.844
8181,5.18,263.173,197.201
8182,5.2,305.594,239.622
8183,5.21,372.382,339.41
8184,5.22,381.538,348.538
8185,5.23,388.134,355.162
8186,5.23,359.09,359.09
8187,5.23,359.144,359.144
8188,5.23,358.752,358.752
8189,5.23,358.529,358.529
8190,5.23,358.198,358.198
8191,5.23,358.087,358.087
8192,5.23,358.01,358.01
8193,5.22,322.102,355.074
8194,5.22,351.233,351.233
8195,5.21,314.641,347.641
8196,5.2,311.628,344.6
8197,5.21,371.985,339.013
8198,5.32,854.925,492.092
8199,5.38,1059.456,861.567
8200,5.41,1301.715,1202.771
8201,5.41,1446.324,1446.324
8202,5.36,1446.084,1611.001
8203,5.28,1272.96,1536.821
8204,5.25,787.196,886.14
8205,5.23,576.059,642.031
8206,5.21,560.675,626.647
8207,5.21,620.023,620.023
8208,5.22,654.198,621.198
8209,5.23,663.33,630.358
8210,5.24,670.58,637.58
8211,5.25,678.422,645.45
8212,5.26,686.669,653.697
8213,5.27,693.835,660.835
8214,5.28,699.638,666.666
8215,5.28,670.82,670.82
8216,5.29,710.555,677.555
8217,5.3,700.72,667.748
8218,5.3,798.847,798.847
8219,5.3,797.76,797.76
8220,5.3,797.31,797.31
8221,5.29,797.298,830.27
8222,5.26,766.671,865.643
8223,5.24,649.369,715.313
8224,5.24,658.92,658.92
8225,5.24,660.893,660.893
8226,5.23,625.21,658.21
8227,5.31,1000.996,737.135
8228,5.32,1167.453,1134.453
8229,5.3,1158.488,1224.46
8230,5.28,1141.411,1207.383
8231,5.25,1089.711,1188.655
8232,5.22,1066.888,1165.832
8233,5.11,404.158,766.991
8234,5.07,59.618,191.535
8235,5.07,55.528,55.528
8236,5.07,42.92,42.92
8237,5.07,43.645,43.645
8238,5.1,177.563,78.619
8239,5.1,206.432,206.432
8240,5.13,313.842,214.898
8241,5.21,509.666,245.805
8242,5.33,767.051,371.245
8243,5.35,574.603,508.631
8244,5.34,647.526,680.498
8245,5.32,598.503,664.475
8246,5.3,580.303,646.275
8247,5.27,530.099,629.043
8248,5.26,580.794,613.794
8249,5.27,644.909,611.909
8250,5.27,616.921,616.921
8251,5.27,617.27,617.27
8252,5.27,617.039,617.039
8253,5.28,650.894,617.922
8254,5.28,624.46,624.46
8255,5.28,625.088,625.088
8256,5.28,606.07,606.07
8257,5.29,513.151,480.151
8258,5.31,466.726,400.782
8259,5.31,412.41,412.41
8260,5.32,389.396,356.396
8261,5.35,468.576,369.632
8262,5.38,562.17,463.226
8263,5.38,590.036,590.036
8264,5.36,832.72,898.692
8265,5.28,843.203,1107.064
8266,5.26,611.986,677.958
8267,5.24,555.446,621.39
8268,5.24,365.939,365.939
8269,5.21,284.396,383.368
8270,5.15,487.028,684.917
8271,5.15,384.004,384.004
8272,5.2,291.915,126.998
8273,5.19,213.646,246.618
8274,5.17,182.443,248.415
8275,5.2,350.308,251.364
8276,5.22,338.771,272.799
8277,5.22,275.075,275.075
8278,5.22,368.158,368.158
8279,5.22,966.261,966.261
8280,5.25,1371.495,1272.551
8281,5.25,1478.108,1478.108
8282,5.25,1379.878,1379.878
8283,5.22,1217.588,1316.532
8284,5.19,1018.669,1117.613
8285,5.17,847.096,913.068
8286,5.17,722.773,722.773
8287,5.17,722.667,722.667
8288,5.2,830.537,731.593
8289,5.23,845.13,746.186
8290,5.26,906.684,807.74
8291,5.26,951.828,951.828
8292,5.27,988.231,955.231
8293,5.27,911.23,911.23
8294,5.21,718.761,916.678
8295,5.15,534.725,732.614
8296,5.13,421.743,487.715
8297,5.12,424.124,457.096
8298,5.1,383.241,449.213
8299,5.13,546.701,447.757
8300,5.16,567.331,468.387
8301,5.17,513.252,480.252
8302,5.18,574.433,541.461
8303,5.18,579.63,579.63
8304,5.18,575.8,575.8
8305,5.2,558.96,492.988
8306,5.2,498.138,498.138
8307,5.19,463.563,496.535
8308,5.19,492.7,492.7
8309,5.19,491.865,491.865
8310,5.19,491.664,491.664
8311,5.18,456.381,489.381
8312,5.18,486.04,486.04
8313,5.18,486.279,486.279
8314,5.18,486.12,486.12
8315,5.18,486.285,486.285
8316,5.18,486.101,486.101
8317,5.18,487.213,487.213
8318,5.18,487.575,487.575
8319,5.18,488.862,488.862
8320,5.18,488.673,488.673
8321,5.19,526.114,493.114
8322,5.19,494.892,494.892
8323,5.19,494.798,494.798
8324,5.19,495.313,495.313
8325,5.19,494.737,494.737
8326,5.19,494.755,494.755
8327,5.18,460.159,493.159
8328,5.18,488.987,488.987
8329,5.18,489.189,489.189
8330,5.17,452.914,485.886
8331,5.17,417.308,417.308
8332,5.17,298.567,298.567
8333,5.17,208.542,208.542
8334,5.16,174.532,207.532
8335,5.16,203.425,203.425
8336,5.18,273.42,207.448
8337,5.18,207.382,207.382
8338,5.18,191.508,191.508
8339,5.2,275.984,210.012
8340,5.22,288.822,222.85
8341,5.24,299.367,233.395
8342,5.25,335.38,302.408
8343,5.25,343.68,343.68
8344,5.25,358.287,358.287
8345,5.26,393.521,360.549
8346,5.26,364.984,364.984
8347,5.26,364.991,364.991
8348,5.26,364.838,364.838
8349,5.26,364.793,364.793
8350,5.26,364.715,364.715
8351,5.26,364.602,364.602
8352,5.26,364.297,364.297
8353,5.26,364.111,364.111
8354,5.25,325.942,358.914
8355,5.25,357.345,357.345
8356,5.24,322.216,355.188
8357,5.23,316.493,349.493
8358,5.23,343.282,343.282
8359,5.23,343.017,343.017
8360,5.22,306.248,339.22
8361,5.22,336.17,336.17
8362,5.21,302.649,335.649
8363,5.21,329.78,329.78
8364,5.21,330.124,330.124
8365,5.2,294.348,327.32
8366,5.2,272.213,272.213
8367,5.2,260.771,260.771
8368,5.2,260.592,260.592
8369,5.2,320.569,320.569
8370,5.2,324.205,324.205
8371,5.2,303.185,303.185
8372,5.2,295.115,295.115
8373,5.2,294.988,294.988
8374,5.2,294.913,294.913
8375,5.2,294.98,294.98
8376,5.2,294.837,294.837
8377,5.2,294.5,294.5
8378,5.2,294.168,294.168
8379,5.2,294.0,294.0
8380,5.2,293.302,293.302
8381,5.2,292.868,292.868
8382,5.2,292.332,292.332
8383,5.2,291.96,291.96
8384,5.2,291.637,291.637
8385,5.2,291.286,291.286
8386,5.2,291.723,291.723
8387,5.2,291.972,291.972
8388,5.2,292.565,292.565
8389,5.2,293.508,293.508
8390,5.2,294.1,294.1
8391,5.2,294.93,294.93
8392,5.2,295.377,295.377
8393,5.2,295.819,295.819
8394,5.2,296.345,296.345
8395,5.2,296.495,296.495
8396,5.2,295.842,295.842
8397,5.2,295.459,295.459
8398,5.2,295.315,295.315
8399,5.2,295.161,295.161
8400,5.2,295.175,295.175
8401,5.2,294.657,294.657
8402,5.2,294.385,294.385
8403,5.2,294.396,294.396
8404,5.19,260.74,293.712
8405,5.19,288.261,288.261
8406,5.19,288.082,288.082
8407,5.19,287.844,287.844
8408,5.19,287.377,287.377
8409,5.19,287.273,287.273
8410,5.17,219.26,285.232
8411,5.17,277.058,277.058
8412,5.17,277.697,277.697
8413,5.17,278.616,278.616
8414,5.17,279.595,279.595
8415,5.17,280.048,280.048
8416,5.17,280.835,280.835
8417,5.17,281.113,281.113
8418,5.17,281.053,281.053
