Unnamed: 0,Unnamed: 단위(mm),길곡강수량,대병강수량,창녕강수량,창덕강수량,함안강수량,date,time
8782,8782,0.0,0.0,0.0,0.0,0.0,2013-08-27,23
8783,8783,0.0,0.0,0.0,0.0,0.0,2013-08-28,0
8784,8784,0.0,0.0,0.0,0.0,0.0,2013-08-28,1
8785,8785,0.0,0.0,0.0,0.0,0.0,2013-08-28,2
8786,8786,0.0,0.0,0.0,0.0,0.0,2013-08-28,3
8787,8787,0.0,0.0,0.0,0.0,0.0,2013-08-28,4
8788,8788,0.0,0.0,0.0,0.0,0.0,2013-08-28,5
8789,8789,0.0,0.0,0.0,0.0,0.0,2013-08-28,6
8790,8790,0.0,0.0,0.0,0.0,0.0,2013-08-28,7
8791,8791,0.0,0.0,0.0,0.0,0.0,2013-08-28,8
8792,8792,0.0,0.0,0.0,0.0,0.0,2013-08-28,9
8793,8793,0.0,0.0,0.0,0.0,0.0,2013-08-28,10
8794,8794,0.0,0.0,0.0,0.0,0.0,2013-08-28,11
8795,8795,0.0,0.0,0.0,0.0,0.0,2013-08-28,12
8796,8796,0.0,0.0,0.0,0.0,0.0,2013-08-28,13
8797,8797,0.0,0.0,0.0,0.0,0.0,2013-08-28,14
8798,8798,0.0,0.0,0.0,0.0,0.0,2013-08-28,15
8799,8799,0.0,0.0,0.0,0.0,0.0,2013-08-28,16
8800,8800,0.0,0.0,0.0,0.0,0.0,2013-08-28,17
8801,8801,0.0,0.0,0.0,0.0,0.0,2013-08-28,18
8802,8802,0.0,0.0,0.0,0.0,0.0,2013-08-28,19
8803,8803,0.0,0.0,0.0,0.0,0.0,2013-08-28,20
8804,8804,0.0,0.0,0.0,0.0,0.0,2013-08-28,21
8805,8805,0.0,0.0,0.0,0.0,0.0,2013-08-28,22
8806,8806,0.0,0.0,0.0,0.0,0.0,2013-08-28,23
8807,8807,0.0,0.0,0.0,0.0,0.0,2013-08-29,0
8808,8808,0.0,0.0,0.0,0.0,0.0,2013-08-29,1
8809,8809,0.0,0.0,0.0,0.0,0.0,2013-08-29,2
8810,8810,0.0,0.0,0.0,0.0,0.0,2013-08-29,3
8811,8811,0.0,0.0,0.0,0.0,0.0,2013-08-29,4
8812,8812,0.0,0.0,0.0,0.0,0.0,2013-08-29,5
8813,8813,0.0,0.0,0.0,0.0,0.0,2013-08-29,6
8814,8814,0.0,0.0,0.0,0.0,0.0,2013-08-29,7
8815,8815,0.0,0.0,0.0,0.0,0.0,2013-08-29,8
8816,8816,0.0,0.0,0.0,0.0,0.0,2013-08-29,9
8817,8817,0.0,0.0,0.0,0.0,0.0,2013-08-29,10
8818,8818,0.0,0.0084033613445378,0.0,0.0,0.0,2013-08-29,11
8819,8819,0.0,0.0,0.0,0.0,0.0083333333333333,2013-08-29,12
8820,8820,0.0,0.0,0.0,0.0,0.0,2013-08-29,13
8821,8821,0.0,0.0,0.0,0.0,0.0,2013-08-29,14
8822,8822,0.0,0.0,0.0,0.0,0.0,2013-08-29,15
8823,8823,0.0,0.0,0.0,0.0,0.0,2013-08-29,16
8824,8824,0.0,0.0084033613445378,0.0,0.0,0.0,2013-08-29,17
8825,8825,0.0,0.0168067226890756,0.0,0.0,0.0,2013-08-29,18
8826,8826,0.0,0.0,0.0,0.0,0.0,2013-08-29,19
8827,8827,0.0,0.0336134453781512,0.0,0.0094339622641509,0.0,2013-08-29,20
8828,8828,0.0,0.0084033613445378,0.0,0.0,0.0,2013-08-29,21
8829,8829,0.0,0.042016806722689,0.01,0.0188679245283018,0.0083333333333333,2013-08-29,22
8830,8830,0.0098039215686274,0.0336134453781512,0.03,0.0377358490566037,0.0,2013-08-29,23
8831,8831,0.0392156862745098,0.0168067226890756,0.08,0.0283018867924528,0.025,2013-08-30,0
8832,8832,0.0588235294117647,0.0168067226890756,0.02,0.0188679245283018,0.0333333333333333,2013-08-30,1
8833,8833,0.0098039215686274,0.0336134453781512,0.04,0.0188679245283018,0.0083333333333333,2013-08-30,2
8834,8834,0.0686274509803921,0.0336134453781512,0.05,0.0566037735849056,0.05,2013-08-30,3
8835,8835,0.0588235294117647,0.0336134453781512,0.03,0.0188679245283018,0.05,2013-08-30,4
8836,8836,0.0196078431372549,0.0,0.02,0.0094339622641509,0.025,2013-08-30,5
8837,8837,0.0,0.0084033613445378,0.0,0.0,0.0,2013-08-30,6
8838,8838,0.0,0.0,0.0,0.0,0.0,2013-08-30,7
8839,8839,0.0,0.0,0.01,0.0,0.0,2013-08-30,8
8840,8840,0.0,0.0,0.0,0.0,0.0,2013-08-30,9
8841,8841,0.0,0.0,0.0,0.0,0.0,2013-08-30,10
8842,8842,0.0,0.0,0.0,0.0,0.0,2013-08-30,11
8843,8843,0.0,0.0,0.0,0.0,0.0,2013-08-30,12
8844,8844,0.0,0.0,0.0,0.0094339622641509,0.0,2013-08-30,13
8845,8845,0.0,0.0,0.0,0.0,0.0,2013-08-30,14
8846,8846,0.0,0.0,0.0,0.0,0.0,2013-08-30,15
8847,8847,0.0,0.0,0.0,0.0,0.0,2013-08-30,16
8848,8848,0.0,0.0,0.0,0.0,0.0,2013-08-30,17
8849,8849,0.0,0.0,0.0,0.0,0.0,2013-08-30,18
8850,8850,0.0,0.0,0.0,0.0,0.0,2013-08-30,19
8851,8851,0.0,0.0,0.0,0.0,0.0,2013-08-30,20
8852,8852,0.0,0.0,0.0,0.0,0.0,2013-08-30,21
8853,8853,0.0,0.0,0.0,0.0,0.0,2013-08-30,22
8854,8854,0.0,0.0,0.0,0.0,0.0,2013-08-30,23
8855,8855,0.0,0.0,0.0,0.0,0.0,2013-08-31,0
8856,8856,0.0,0.0,0.0,0.0,0.0,2013-08-31,1
8857,8857,0.0,0.0,0.0,0.0,0.0,2013-08-31,2
8858,8858,0.0,0.0,0.0,0.0,0.0,2013-08-31,3
8859,8859,0.0196078431372549,0.0,0.0,0.0,0.0166666666666666,2013-08-31,4
8860,8860,0.0098039215686274,0.0,0.0,0.0,0.0,2013-08-31,5
8861,8861,0.0,0.0,0.0,0.0,0.0,2013-08-31,6
8862,8862,0.0,0.0,0.0,0.0,0.0,2013-08-31,7
8863,8863,0.0,0.0,0.0,0.0,0.0,2013-08-31,8
8864,8864,0.0,0.0,0.0,0.0,0.0,2013-08-31,9
8865,8865,0.0,0.0,0.0,0.0,0.0,2013-08-31,10
8866,8866,0.0,0.0,0.0,0.0,0.0,2013-08-31,11
8867,8867,0.0,0.0,0.0,0.0,0.0,2013-08-31,12
8868,8868,0.0,0.0,0.0,0.0,0.0,2013-08-31,13
8869,8869,0.0,0.0,0.0,0.0,0.0,2013-08-31,14
8870,8870,0.0,0.0,0.0,0.0,0.0,2013-08-31,15
8871,8871,0.0,0.0,0.0,0.0,0.0,2013-08-31,16
8872,8872,0.0,0.0,0.0,0.0,0.0,2013-08-31,17
8873,8873,0.0,0.0,0.0,0.0,0.0,2013-08-31,18
8874,8874,0.0,0.0,0.0,0.0,0.0,2013-08-31,19
8875,8875,0.0,0.0,0.0,0.0,0.0,2013-08-31,20
8876,8876,0.0,0.0,0.01,0.0,0.0,2013-08-31,21
8877,8877,0.0,0.0,0.0,0.0,0.0,2013-08-31,22
8878,8878,0.0,0.0,0.0,0.0,0.0,2013-08-31,23
8879,8879,0.0,0.0,0.0,0.0,0.0,2013-09-01,0
8880,8880,0.0,0.0,0.0,0.0,0.0,2013-09-01,1
8881,8881,0.0,0.0,0.0,0.0,0.0,2013-09-01,2
8882,8882,0.0,0.0,0.0,0.0,0.0,2013-09-01,3
8883,8883,0.0,0.0,0.0,0.0,0.0,2013-09-01,4
8884,8884,0.0,0.0,0.0,0.0,0.0,2013-09-01,5
8885,8885,0.0,0.0,0.0,0.0,0.0,2013-09-01,6
8886,8886,0.0,0.0,0.0,0.0,0.0,2013-09-01,7
8887,8887,0.0,0.0,0.0,0.0,0.0,2013-09-01,8
8888,8888,0.0,0.0,0.0,0.0,0.0,2013-09-01,9
8889,8889,0.0,0.0,0.0,0.0,0.0,2013-09-01,10
8890,8890,0.0,0.0,0.0,0.0,0.0,2013-09-01,11
8891,8891,0.0,0.0,0.0,0.0,0.0,2013-09-01,12
8892,8892,0.0,0.0,0.0,0.0,0.0,2013-09-01,13
8893,8893,0.0,0.0,0.0,0.0,0.0,2013-09-01,14
8894,8894,0.0,0.0,0.0,0.0,0.0,2013-09-01,15
8895,8895,0.0,0.0,0.0,0.0,0.0,2013-09-01,16
8896,8896,0.0,0.0,0.0,0.0,0.0,2013-09-01,17
8897,8897,0.0,0.0,0.0,0.0,0.0,2013-09-01,18
8898,8898,0.0,0.0,0.0,0.0,0.0,2013-09-01,19
8899,8899,0.0,0.0,0.0,0.0,0.0,2013-09-01,20
8900,8900,0.0,0.0,0.0,0.0,0.0,2013-09-01,21
8901,8901,0.0,0.0,0.0,0.0,0.0,2013-09-01,22
8902,8902,0.0,0.0,0.0,0.0,0.0,2013-09-01,23
8903,8903,0.0,0.0,0.0,0.0,0.0,2013-09-02,0
8904,8904,0.0,0.0,0.0,0.0,0.0,2013-09-02,1
8905,8905,0.0,0.0,0.0,0.0,0.0,2013-09-02,2
8906,8906,0.0,0.0,0.0,0.0,0.0,2013-09-02,3
8907,8907,0.0,0.0,0.0,0.0,0.0,2013-09-02,4
8908,8908,0.0,0.0,0.0,0.0,0.0,2013-09-02,5
8909,8909,0.0,0.0,0.0,0.0,0.0,2013-09-02,6
8910,8910,0.0,0.0,0.0,0.0,0.0,2013-09-02,7
8911,8911,0.0,0.0,0.0,0.0,0.0,2013-09-02,8
8912,8912,0.0,0.0,0.0,0.0,0.0,2013-09-02,9
8913,8913,0.0,0.0,0.0,0.0,0.0,2013-09-02,10
8914,8914,0.0,0.0,0.0,0.0,0.0,2013-09-02,11
8915,8915,0.0,0.0,0.0,0.0,0.0,2013-09-02,12
8916,8916,0.0,0.0,0.0,0.0,0.0,2013-09-02,13
8917,8917,0.0,0.0,0.0,0.0,0.0,2013-09-02,14
8918,8918,0.0,0.0,0.0,0.0,0.0,2013-09-02,15
8919,8919,0.0,0.0,0.0,0.0,0.0,2013-09-02,16
8920,8920,0.0,0.0,0.0,0.0,0.0,2013-09-02,17
8921,8921,0.0,0.0,0.0,0.0,0.0,2013-09-02,18
8922,8922,0.0,0.0,0.0,0.0,0.0,2013-09-02,19
8923,8923,0.0,0.0,0.0,0.0,0.0,2013-09-02,20
8924,8924,0.0,0.0,0.0,0.0,0.0,2013-09-02,21
8925,8925,0.0,0.0,0.0,0.0,0.0,2013-09-02,22
8926,8926,0.0,0.0,0.0,0.0,0.0,2013-09-02,23
8927,8927,0.0,0.0,0.0,0.0,0.0,2013-09-03,0
8928,8928,0.0,0.0,0.0,0.0,0.0,2013-09-03,1
8929,8929,0.0,0.0,0.0,0.0,0.0,2013-09-03,2
8930,8930,0.0,0.0,0.0,0.0,0.0,2013-09-03,3
8931,8931,0.0,0.0,0.0,0.0,0.0,2013-09-03,4
8932,8932,0.0,0.0,0.0,0.0,0.0,2013-09-03,5
8933,8933,0.0,0.0,0.0,0.0,0.0,2013-09-03,6
8934,8934,0.0,0.0,0.0,0.0,0.0,2013-09-03,7
8935,8935,0.0,0.0,0.0,0.0,0.0,2013-09-03,8
8936,8936,0.0,0.0,0.0,0.0,0.0,2013-09-03,9
8937,8937,0.0,0.0,0.0,0.0,0.0,2013-09-03,10
8938,8938,0.0,0.0,0.0,0.0,0.0,2013-09-03,11
8939,8939,0.0,0.0,0.0,0.0,0.0,2013-09-03,12
8940,8940,0.0,0.0,0.0,0.0,0.0,2013-09-03,13
8941,8941,0.0,0.0,0.0,0.0,0.0,2013-09-03,14
8942,8942,0.0,0.0,0.0,0.0,0.0,2013-09-03,15
8943,8943,0.0,0.0,0.0,0.0,0.0,2013-09-03,16
8944,8944,0.0,0.0,0.0,0.0,0.0,2013-09-03,17
8945,8945,0.0,0.0,0.0,0.0,0.0,2013-09-03,18
8946,8946,0.0,0.0,0.0,0.0,0.0,2013-09-03,19
8947,8947,0.0,0.0,0.0,0.0,0.0,2013-09-03,20
8948,8948,0.0,0.0,0.0,0.0,0.0,2013-09-03,21
8949,8949,0.0,0.0,0.0,0.0,0.0,2013-09-03,22
8950,8950,0.0,0.0,0.0,0.0,0.0,2013-09-03,23
8951,8951,0.0,0.0,0.0,0.0,0.0,2013-09-04,0
8952,8952,0.0,0.0,0.0,0.0,0.0,2013-09-04,1
8953,8953,0.0,0.0,0.0,0.0,0.0,2013-09-04,2
8954,8954,0.0,0.0,0.0,0.0,0.0,2013-09-04,3
8955,8955,0.0,0.0,0.0,0.0,0.0,2013-09-04,4
8956,8956,0.0,0.0,0.0,0.0,0.0,2013-09-04,5
8957,8957,0.0,0.0,0.0,0.0,0.0,2013-09-04,6
8958,8958,0.0,0.0,0.0,0.0,0.0,2013-09-04,7
8959,8959,0.0,0.0,0.0,0.0,0.0,2013-09-04,8
8960,8960,0.0,0.0,0.0,0.0,0.0,2013-09-04,9
8961,8961,0.0,0.0,0.0,0.0,0.0,2013-09-04,10
8962,8962,0.0,0.0,0.0,0.0,0.0,2013-09-04,11
8963,8963,0.0,0.0,0.0,0.0,0.0,2013-09-04,12
8964,8964,0.0,0.0,0.0,0.0,0.0,2013-09-04,13
8965,8965,0.0,0.0,0.0,0.0,0.0,2013-09-04,14
8966,8966,0.0,0.0,0.0,0.0,0.0,2013-09-04,15
8967,8967,0.0,0.0,0.0,0.0,0.0,2013-09-04,16
8968,8968,0.0,0.0,0.0,0.0,0.0,2013-09-04,17
8969,8969,0.0,0.0,0.0,0.0,0.0,2013-09-04,18
8970,8970,0.0,0.0,0.0,0.0,0.0,2013-09-04,19
8971,8971,0.0,0.0,0.0,0.0,0.0,2013-09-04,20
8972,8972,0.0,0.0,0.0,0.0,0.0,2013-09-04,21
8973,8973,0.0,0.0,0.0,0.0,0.0,2013-09-04,22
8974,8974,0.0,0.0,0.0,0.0,0.0,2013-09-04,23
8975,8975,0.0,0.0,0.0,0.0,0.0,2013-09-05,0
8976,8976,0.0,0.0,0.0,0.0,0.0,2013-09-05,1
8977,8977,0.0,0.0,0.0,0.0,0.0,2013-09-05,2
8978,8978,0.0,0.0,0.0,0.0,0.0,2013-09-05,3
8979,8979,0.0,0.0,0.0,0.0,0.0,2013-09-05,4
8980,8980,0.0,0.0,0.0,0.0,0.0,2013-09-05,5
8981,8981,0.0,0.0,0.0,0.0,0.0,2013-09-05,6
8982,8982,0.0,0.0,0.0,0.0,0.0,2013-09-05,7
8983,8983,0.0,0.0,0.0,0.0,0.0,2013-09-05,8
8984,8984,0.0,0.0,0.0,0.0,0.0,2013-09-05,9
8985,8985,0.0,0.0,0.0,0.0,0.0,2013-09-05,10
8986,8986,0.0,0.0,0.0,0.0,0.0,2013-09-05,11
8987,8987,0.0,0.0,0.0,0.0,0.0,2013-09-05,12
8988,8988,0.0,0.0,0.0,0.0,0.0,2013-09-05,13
8989,8989,0.0,0.0,0.0,0.0,0.0,2013-09-05,14
8990,8990,0.0,0.0,0.0,0.0,0.0,2013-09-05,15
8991,8991,0.0,0.0,0.0,0.0,0.0,2013-09-05,16
8992,8992,0.0,0.0,0.0,0.0,0.0,2013-09-05,17
8993,8993,0.0,0.0,0.0,0.0,0.0,2013-09-05,18
8994,8994,0.0,0.0,0.0,0.0,0.0,2013-09-05,19
8995,8995,0.0,0.0,0.0,0.0,0.0,2013-09-05,20
8996,8996,0.0,0.0,0.0,0.0,0.0,2013-09-05,21
8997,8997,0.0,0.0,0.0,0.0,0.0,2013-09-05,22
8998,8998,0.0,0.0,0.0,0.0,0.0,2013-09-05,23
8999,8999,0.0,0.0,0.0,0.0,0.0,2013-09-06,0
9000,9000,0.0,0.0,0.0,0.0,0.0,2013-09-06,1
9001,9001,0.0,0.0,0.0,0.0,0.0,2013-09-06,2
9002,9002,0.0,0.0,0.0,0.0,0.0,2013-09-06,3
9003,9003,0.0,0.0,0.0,0.0,0.0,2013-09-06,4
9004,9004,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-06,5
9005,9005,0.0,0.0,0.0,0.0,0.0,2013-09-06,6
9006,9006,0.0098039215686274,0.0,0.01,0.0188679245283018,0.0083333333333333,2013-09-06,7
9007,9007,0.0098039215686274,0.0084033613445378,0.01,0.0,0.0083333333333333,2013-09-06,8
9008,9008,0.0098039215686274,0.0084033613445378,0.01,0.0188679245283018,0.0166666666666666,2013-09-06,9
9009,9009,0.0098039215686274,0.0084033613445378,0.02,0.0094339622641509,0.0083333333333333,2013-09-06,10
9010,9010,0.0098039215686274,0.0,0.01,0.0094339622641509,0.0083333333333333,2013-09-06,11
9011,9011,0.0098039215686274,0.0084033613445378,0.0,0.0,0.0166666666666666,2013-09-06,12
9012,9012,0.0196078431372549,0.0168067226890756,0.01,0.0094339622641509,0.0083333333333333,2013-09-06,13
9013,9013,0.0098039215686274,0.0084033613445378,0.01,0.0094339622641509,0.0083333333333333,2013-09-06,14
9014,9014,0.0098039215686274,0.0,0.01,0.0094339622641509,0.0166666666666666,2013-09-06,15
9015,9015,0.0,0.0084033613445378,0.0,0.0,0.0083333333333333,2013-09-06,16
9016,9016,0.0196078431372549,0.0168067226890756,0.01,0.0094339622641509,0.0166666666666666,2013-09-06,17
9017,9017,0.0098039215686274,0.0084033613445378,0.01,0.0,0.0083333333333333,2013-09-06,18
9018,9018,0.0,0.0084033613445378,0.0,0.0094339622641509,0.0083333333333333,2013-09-06,19
9019,9019,0.0,0.0084033613445378,0.0,0.0094339622641509,0.0,2013-09-06,20
9020,9020,0.0,0.0,0.0,0.0,0.0,2013-09-06,21
9021,9021,0.0,0.0,0.0,0.0,0.0,2013-09-06,22
9022,9022,0.0,0.0,0.0,0.0,0.0,2013-09-06,23
9023,9023,0.0,0.0,0.0,0.0,0.0,2013-09-07,0
9024,9024,0.0,0.0,0.0,0.0,0.0,2013-09-07,1
9025,9025,0.0,0.0,0.0,0.0,0.0,2013-09-07,2
9026,9026,0.0,0.0084033613445378,0.01,0.0,0.0,2013-09-07,3
9027,9027,0.0,0.0,0.0,0.0,0.0,2013-09-07,4
9028,9028,0.0,0.0084033613445378,0.0,0.0094339622641509,0.0,2013-09-07,5
9029,9029,0.0,0.0084033613445378,0.01,0.0,0.0083333333333333,2013-09-07,6
9030,9030,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-07,7
9031,9031,0.0098039215686274,0.0,0.0,0.0,0.0,2013-09-07,8
9032,9032,0.0098039215686274,0.0,0.0,0.0,0.0083333333333333,2013-09-07,9
9033,9033,0.0,0.0,0.0,0.0,0.0,2013-09-07,10
9034,9034,0.0,0.0,0.0,0.0,0.0,2013-09-07,11
9035,9035,0.0,0.0,0.0,0.0,0.0,2013-09-07,12
9036,9036,0.0,0.0,0.0,0.0,0.0,2013-09-07,13
9037,9037,0.0,0.0,0.0,0.0,0.0,2013-09-07,14
9038,9038,0.0,0.0,0.0,0.0,0.0,2013-09-07,15
9039,9039,0.0,0.0,0.0,0.0,0.0,2013-09-07,16
9040,9040,0.0,0.0,0.0,0.0,0.0,2013-09-07,17
9041,9041,0.0,0.0,0.0,0.0,0.0,2013-09-07,18
9042,9042,0.0,0.0,0.0,0.0,0.0,2013-09-07,19
9043,9043,0.0,0.0,0.0,0.0,0.0,2013-09-07,20
9044,9044,0.0,0.0,0.0,0.0,0.0,2013-09-07,21
9045,9045,0.0,0.0,0.0,0.0,0.0,2013-09-07,22
9046,9046,0.0,0.0,0.0,0.0,0.0,2013-09-07,23
9047,9047,0.0,0.0,0.0,0.0,0.0,2013-09-08,0
9048,9048,0.0,0.0,0.0,0.0,0.0,2013-09-08,1
9049,9049,0.0,0.0,0.0,0.0,0.0,2013-09-08,2
9050,9050,0.0,0.0,0.0,0.0,0.0,2013-09-08,3
9051,9051,0.0,0.0,0.0,0.0,0.0,2013-09-08,4
9052,9052,0.0,0.0,0.0,0.0,0.0,2013-09-08,5
9053,9053,0.0,0.0,0.0,0.0,0.0,2013-09-08,6
9054,9054,0.0,0.0,0.0,0.0,0.0,2013-09-08,7
9055,9055,0.0,0.0,0.0,0.0,0.0,2013-09-08,8
9056,9056,0.0,0.0,0.0,0.0,0.0,2013-09-08,9
9057,9057,0.0,0.0,0.0,0.0,0.0,2013-09-08,10
9058,9058,0.0,0.0,0.0,0.0,0.0,2013-09-08,11
9059,9059,0.0,0.0,0.0,0.0,0.0,2013-09-08,12
9060,9060,0.0,0.0,0.0,0.0,0.0,2013-09-08,13
9061,9061,0.0,0.0,0.0,0.0,0.0,2013-09-08,14
9062,9062,0.0,0.0,0.0,0.0,0.0,2013-09-08,15
9063,9063,0.0,0.0,0.0,0.0,0.0,2013-09-08,16
9064,9064,0.0,0.0,0.0,0.0,0.0,2013-09-08,17
9065,9065,0.0,0.0,0.0,0.0,0.0,2013-09-08,18
9066,9066,0.0,0.0,0.0,0.0,0.0,2013-09-08,19
9067,9067,0.0,0.0,0.0,0.0,0.0,2013-09-08,20
9068,9068,0.0,0.0,0.0,0.0,0.0,2013-09-08,21
9069,9069,0.0,0.0,0.0,0.0,0.0,2013-09-08,22
9070,9070,0.0,0.0,0.0,0.0,0.0,2013-09-08,23
9071,9071,0.0,0.0,0.0,0.0,0.0,2013-09-09,0
9072,9072,0.0,0.0,0.0,0.0,0.0,2013-09-09,1
9073,9073,0.0,0.0,0.0,0.0,0.0,2013-09-09,2
9074,9074,0.0,0.0,0.0,0.0,0.0,2013-09-09,3
9075,9075,0.0,0.0,0.0,0.0,0.0,2013-09-09,4
9076,9076,0.0,0.0,0.0,0.0,0.0,2013-09-09,5
9077,9077,0.0,0.0,0.0,0.0,0.0,2013-09-09,6
9078,9078,0.0,0.0,0.0,0.0,0.0,2013-09-09,7
9079,9079,0.0,0.0,0.0,0.0,0.0,2013-09-09,8
9080,9080,0.0,0.0,0.0,0.0,0.0,2013-09-09,9
9081,9081,0.0,0.0,0.0,0.0,0.0,2013-09-09,10
9082,9082,0.0,0.0,0.0,0.0,0.0,2013-09-09,11
9083,9083,0.0,0.0,0.0,0.0,0.0,2013-09-09,12
9084,9084,0.0,0.0,0.0,0.0,0.0,2013-09-09,13
9085,9085,0.0,0.0,0.0,0.0,0.0,2013-09-09,14
9086,9086,0.0,0.0,0.0,0.0,0.0,2013-09-09,15
9087,9087,0.0,0.0,0.0,0.0,0.0,2013-09-09,16
9088,9088,0.0,0.0,0.0,0.0,0.0,2013-09-09,17
9089,9089,0.0,0.0,0.0,0.0,0.0,2013-09-09,18
9090,9090,0.0,0.0,0.0,0.0,0.0,2013-09-09,19
9091,9091,0.0,0.0,0.0,0.0,0.0,2013-09-09,20
9092,9092,0.0,0.0,0.0,0.0,0.0,2013-09-09,21
9093,9093,0.0,0.0,0.0,0.0,0.0,2013-09-09,22
9094,9094,0.0,0.0,0.0,0.0,0.0,2013-09-09,23
9095,9095,0.0,0.0,0.0,0.0,0.0,2013-09-10,0
9096,9096,0.0,0.0,0.0,0.0,0.0,2013-09-10,1
9097,9097,0.0,0.0,0.0,0.0,0.0,2013-09-10,2
9098,9098,0.0,0.0,0.0,0.0,0.0,2013-09-10,3
9099,9099,0.0,0.0,0.0,0.0,0.0,2013-09-10,4
9100,9100,0.0,0.0,0.0,0.0,0.0,2013-09-10,5
9101,9101,0.0,0.0,0.0,0.0,0.0,2013-09-10,6
9102,9102,0.0,0.0,0.0,0.0,0.0,2013-09-10,7
9103,9103,0.0,0.0,0.0,0.0,0.0,2013-09-10,8
9104,9104,0.0,0.0,0.0,0.0,0.0,2013-09-10,9
9105,9105,0.0,0.0,0.0,0.0,0.0,2013-09-10,10
9106,9106,0.0,0.0,0.0,0.0,0.0,2013-09-10,11
9107,9107,0.0,0.0,0.0,0.0,0.0,2013-09-10,12
9108,9108,0.0,0.0,0.0,0.0,0.0,2013-09-10,13
9109,9109,0.0,0.0,0.0,0.0,0.0,2013-09-10,14
9110,9110,0.0,0.0,0.0,0.0,0.0,2013-09-10,15
9111,9111,0.0,0.0,0.0,0.0,0.0,2013-09-10,16
9112,9112,0.0,0.0,0.0,0.0,0.0,2013-09-10,17
9113,9113,0.0,0.0,0.0,0.0,0.0,2013-09-10,18
9114,9114,0.0,0.0,0.0,0.0,0.0,2013-09-10,19
9115,9115,0.0,0.0,0.0,0.0,0.0,2013-09-10,20
9116,9116,0.0,0.0,0.0,0.0,0.0,2013-09-10,21
9117,9117,0.0,0.0,0.0,0.0,0.0,2013-09-10,22
9118,9118,0.0,0.0,0.0,0.0,0.0,2013-09-10,23
9119,9119,0.0,0.0,0.0,0.0,0.0,2013-09-11,0
9120,9120,0.0,0.0,0.0,0.0,0.0,2013-09-11,1
9121,9121,0.0,0.0,0.0,0.0,0.0,2013-09-11,2
9122,9122,0.0,0.0,0.0,0.0,0.0,2013-09-11,3
9123,9123,0.0,0.0,0.0,0.0,0.0,2013-09-11,4
9124,9124,0.0,0.0,0.0,0.0,0.0,2013-09-11,5
9125,9125,0.0,0.0,0.0,0.0,0.0,2013-09-11,6
9126,9126,0.0,0.0,0.0,0.0,0.0,2013-09-11,7
9127,9127,0.0,0.0,0.0,0.0,0.0,2013-09-11,8
9128,9128,0.0,0.0,0.0,0.0,0.0,2013-09-11,9
9129,9129,0.0,0.0,0.0,0.0,0.0,2013-09-11,10
9130,9130,0.0,0.0,0.0,0.0,0.0,2013-09-11,11
9131,9131,0.0,0.0084033613445378,0.0,0.0,0.0,2013-09-11,12
9132,9132,0.0,0.0168067226890756,0.0,0.0094339622641509,0.0,2013-09-11,13
9133,9133,0.0,0.0,0.0,0.0,0.0,2013-09-11,14
9134,9134,0.0,0.0,0.0,0.0,0.0,2013-09-11,15
9135,9135,0.0,0.0,0.0,0.0,0.0,2013-09-11,16
9136,9136,0.0,0.0,0.0,0.0,0.0,2013-09-11,17
9137,9137,0.0,0.0,0.0,0.0,0.0,2013-09-11,18
9138,9138,0.0,0.0,0.0,0.0,0.0,2013-09-11,19
9139,9139,0.0,0.0,0.0,0.0,0.0,2013-09-11,20
9140,9140,0.0,0.0,0.0,0.0,0.0,2013-09-11,21
9141,9141,0.0,0.0,0.0,0.0,0.0,2013-09-11,22
9142,9142,0.0,0.0,0.0,0.0,0.0,2013-09-11,23
9143,9143,0.0,0.0,0.0,0.0,0.0,2013-09-12,0
9144,9144,0.0,0.0,0.0,0.0,0.0,2013-09-12,1
9145,9145,0.0,0.0,0.0,0.0,0.0,2013-09-12,2
9146,9146,0.0,0.0,0.0,0.0,0.0,2013-09-12,3
9147,9147,0.0,0.0,0.0,0.0,0.0,2013-09-12,4
9148,9148,0.0098039215686274,0.0,0.0,0.0,0.0,2013-09-12,5
9149,9149,0.0,0.0,0.02,0.0,0.0083333333333333,2013-09-12,6
9150,9150,0.0196078431372549,0.0,0.02,0.0,0.0083333333333333,2013-09-12,7
9151,9151,0.0,0.0084033613445378,0.01,0.0094339622641509,0.0,2013-09-12,8
9152,9152,0.0098039215686274,0.0168067226890756,0.02,0.0094339622641509,0.0166666666666666,2013-09-12,9
9153,9153,0.0098039215686274,0.0252100840336134,0.03,0.0377358490566037,0.025,2013-09-12,10
9154,9154,0.088235294117647,0.0084033613445378,0.14,0.0377358490566037,0.0083333333333333,2013-09-12,11
9155,9155,0.0098039215686274,0.0,0.04,0.0,0.0083333333333333,2013-09-12,12
9156,9156,0.0,0.0,0.0,0.0,0.0,2013-09-12,13
9157,9157,0.0,0.0,0.0,0.0094339622641509,0.0,2013-09-12,14
9158,9158,0.0,0.0,0.0,0.0,0.0,2013-09-12,15
9159,9159,0.0,0.0,0.0,0.0,0.0,2013-09-12,16
9160,9160,0.0,0.0,0.0,0.0,0.0,2013-09-12,17
9161,9161,0.0,0.0,0.0,0.0,0.0,2013-09-12,18
9162,9162,0.0,0.0,0.0,0.0,0.0,2013-09-12,19
